,Sentences,Speaker
289,"There’s another point, though, too, which is, you know, we don’t want to suggest either that we have this precise understanding of where “accommodative” stops or suggest that that’s a stay on this path, is, we’re going to be carefully monitoring incoming data from  the financial markets and from  the economy and asking ourselves whether our policy is achieving the goals we want to achieve—you know, sustain the economy, maximum employment, stable prices.",CHAIRMAN POWELL.
290,"That’s the way we’re thinking about it, and that does kind of amount to thinking less about one’s precise point estimate of the neutral rate.",CHAIRMAN POWELL.
291,So that’s how I think about that.,CHAIRMAN POWELL.
292,"The second question was, do you think you’re going to end up in a restrictive posture?",BINYAMIN APPELBAUM.
293,"Governor Brainard, for example, has said that she expects that you will need to do that.",BINYAMIN APPELBAUM.
294,Do you agree with that?,BINYAMIN APPELBAUM.
295,It’s possible.,CHAIRMAN POWELL.
296,It’s very possible.,CHAIRMAN POWELL.
297,It happens often.,CHAIRMAN POWELL.
298,"And, as I mentioned, many of the participants have written that down, and they’ve written down really modest overshoots, you know, amounting to one rate hike kind of thing, which wouldn’t have a big effect on the economy.",CHAIRMAN POWELL.
299,"You know, it—I would just say, you know, it really depends on what happens.",CHAIRMAN POWELL.
300,It depends on if we keep going—you can think of it different ways.,CHAIRMAN POWELL.
301,Maybe we’ve underestimated the neutral rate.,CHAIRMAN POWELL.
302,"Maybe we’ll be raising our estimate of the neutral rate and we’ll just go to that, or maybe we’ll keep our neutral rate here and then go one or two rate increases beyond it.",CHAIRMAN POWELL.
303,"I think it’s very possible, but I mean, ultimately, isn’t really the question we’re answering.",CHAIRMAN POWELL.
304,"The question we’re answering is, how do we provide the economy just the right amount of support— not too much, not too little—to sustain the recovery and achieve our statutory goals?",CHAIRMAN POWELL.
305,"Thank you, Mr. Chairman.",GREG ROBB.
306,Greg Robb from  MarketWatch.,GREG ROBB.
307,The 10-year anniversary of the bankruptcy of Lehman Brothers got a lot of attention over the last month.,GREG ROBB.
308,I was wondering if you thought there were any lessons from  the crisis that you want to share—and Paulson and Mr. Geithner and Chair Bernanke have said that Congress made a mistake when it took away the Fed’s emergency powers in Dodd-Frank.,GREG ROBB.
309,"And then one other thing is that, are you confident that all these nonbanks didn’t—you know, nonbanks never got put into the, you know, the FSOC, you know, system.",GREG ROBB.
310,So are you confident that the—you can see the risks in the financial system?,GREG ROBB.
311,Thank you.,GREG ROBB.
312,"So, three things there.",CHAIRMAN POWELL.
313,"The first thing is the single biggest thing I think that we learned was the—as I mentioned, I think, earlier, the importance of maintaining the stability of the financial system.",CHAIRMAN POWELL.
314,"So I think if you look—if you look back at the way the models worked and the way people thought about risk in the economy, that’s what was missing, and I think it’s not missing anymore.",CHAIRMAN POWELL.
315,"So we—you know, we put a tremendous focus on that.",CHAIRMAN POWELL.
316,"We raised capital, liquidity.",CHAIRMAN POWELL.
317,"We have stress tests, which force banks to understand—the largest banks particularly—to understand and better manage their risk and have enough capital to survive a really substantial shock that’s at least as bad as the financial crisis.",CHAIRMAN POWELL.
318,"And if all that doesn’t work, we’ve got resolution plans, which we’ve, you know, through many cycles, have made really substantial progress, more than I had thought was likely.",CHAIRMAN POWELL.
319,So we’ve done a lot.,CHAIRMAN POWELL.
320,"Nobody’s—you know, nobody is, I think, overconfident that we’ve solved every problem.",CHAIRMAN POWELL.
321,"And, you know, now we’re going back and kind of taking a hard look at everything and, you know, trying to make—trying to—trying to keep at it.",CHAIRMAN POWELL.
322,"So I think those are the really important lessons, and, you know, we—we’re determined not to, you know, not to forget them.",CHAIRMAN POWELL.
323,"And that’s, I think, a risk now—is to—is to forget things that we—that we learned.",CHAIRMAN POWELL.
324,That’s just human nature over time.,CHAIRMAN POWELL.
325,"I saw the article you’re talking about; the question is, did Congress take things away, 13, section 13(3), to provide support to individual nonbanks, which is really holding companies and other companies.",CHAIRMAN POWELL.
326,"In exchange for that, we got orderly liquidation authority and a resolution authority.",CHAIRMAN POWELL.
327,Was it a mistake?,CHAIRMAN POWELL.
328,I don’t think there’s any sense that Congress would seriously look at changing that.,CHAIRMAN POWELL.
329,I have real doubts about whether it was wise to take away our crisis-fighting tools.,CHAIRMAN POWELL.
330,"I think you put them  away, and you hope you never need them, but—and I certainly strongly oppose efforts to take away more of our tools.",CHAIRMAN POWELL.
331,"You know, the third thing you mentioned is the designation power.",CHAIRMAN POWELL.
332,So it’s a really important power.,CHAIRMAN POWELL.
333,"In my mind, it should be used—my thinking, it should be used sparingly, and that means, you know, in situations where you have—I mean, in principle, you could have another Lehman Brothers come up out of the ground that’s not a bank, and it could be very threatening—or it could be capable of creating systemic risk.",CHAIRMAN POWELL.
334,And so I think it’s a critical power to have.,CHAIRMAN POWELL.
335,"But, again, I would use it—I would tend to use it fairly sparingly.",CHAIRMAN POWELL.
336,Nancy Marshall-Genzer with Marketplace.,NANCY MARSHALL-GENZER.
337,Are you worried about the effect of rising interest rates on consumers?,NANCY MARSHALL-GENZER.
338,Credit card rates have jumped to more than 17 percent since the Fed started raising interest rates.,NANCY MARSHALL-GENZER.
339,Mortgage rates are up.,NANCY MARSHALL-GENZER.
340,What do you say to consumers?,NANCY MARSHALL-GENZER.
341,"Yeah, we look—of course, we look at that very carefully, and interest rates are going up across a broad range of consumer borrowing, as they would when we raise short-term interest rates.",CHAIRMAN POWELL.
342,They’re still quite low by historical levels.,CHAIRMAN POWELL.
343,"And the other thing I’ll say is, take—if you take housing, if you look at the NAR Affordability Index, housing is still more affordable now than it was before the financial crisis.",CHAIRMAN POWELL.
344,So you’re right that the cost of something that we watch carefully.,CHAIRMAN POWELL.
345,"You know, the effect on consumer spending is a very important channel through which interest rates work, and so we do monitor the effects.",CHAIRMAN POWELL.
346,"Hi, Hannah Lang, American Banker.",HANNAH LANG.
347,OCC’s decision to go at CRA alone suggests that there’s some sort of disagreement among how to proceed with a joint plan.,HANNAH LANG.
348,"What are the issues that are preventing a joint plan from developing, and how close are you to a possible joint plan?",HANNAH LANG.
349,"Well, at the Fed, we are, you know, deeply committed to the mission of CRA, which is for banks to provide credit and other banking services in the communities they serve.",CHAIRMAN POWELL.
350,"And we have also been of the view for some time that with the evolution of technology particularly and changes—changes in the nature of banking, that it’s an appropriate time—it’s past an appropriate time, but now it’s certainly an appropriate time to revisit the way we think about CRA.",CHAIRMAN POWELL.
351,"But we don’t want to lose that focus on community, and, you know, we definitely want to see that fundamental purpose of the law sustained.",CHAIRMAN POWELL.
352,"Many of the issues that we had were reflected in the OCC’s ANPR, and we’re—we’re hopeful that, over time, there will be a joint proposed rulemaking with the OCC, the FDIC, and the Fed.",CHAIRMAN POWELL.
353,"It’s a process, and, you know, we’re very much interested in continuing to push it forward.",CHAIRMAN POWELL.
354,"Steve Beckner, freelance journalist filing for NPR.",STEVE BECKNER.
355,"Mr. Chairman, following up on the neutral rate issue—and you touched on this—but, you know, you and your colleagues slightly lifted the longer-run estimate, the neutral funds rate estimate to 3 percent, but that’s still, I believe, like 125 basis points below where it was six years ago.",STEVE BECKNER.
356,"What are the odds that productivity, you know, investment, productivity, labor market, other developments could further push up the longer-run estimate and possibly make the projected funds rate levels less CHAIRMAN POWELL.",STEVE BECKNER.
357,"So, in principle, the—these starred variables—the long-run growth rate of the economy, the neutral rate of interest, the natural rate of unemployment—don’t move quickly.",STEVE BECKNER.
358,They move very gradually.,STEVE BECKNER.
359,"They’re pinned down by longer-run forces, like demographics.",STEVE BECKNER.
360,"In the case of the funds rate, it’s more—it’s productivity—it’s appetite for safe assets and demographics and other things, too.",STEVE BECKNER.
361,So they move quite slowly through time.,STEVE BECKNER.
362,"I think we all look at them—those of us who file SEPs every quarter will look at that every quarter and not make a change every quarter but, every now and again, make a change.",STEVE BECKNER.
363,And you’re right—we actually—the median ticked up a tenth.,STEVE BECKNER.
364,"It’s a tenth we’re talking about here, so—but still, I think it’s a positive thing that people could be raising their estimates of the longer-run neutral rate and potentially the longer-run growth rate.",STEVE BECKNER.
365,Who knows?,STEVE BECKNER.
366,"And maybe reducing their level of the natural rate of unemployment, which has been the trend.",STEVE BECKNER.
367,It’s just that you change those estimates over time.,STEVE BECKNER.
368,They’re informed by incoming data.,STEVE BECKNER.
369,"They don’t change a lot, though, although they did—it’s interesting that the neutral rate changed quite sharply after the financial crisis in many different models, and it’s been slow to recover.",STEVE BECKNER.
370,"I don’t expect a dramatic recovery there, but, you know, we—we’re so bad at forecasting productivity.",STEVE BECKNER.
371,It’s just very hard to know when productivity is going to arrive and in what quantity.,STEVE BECKNER.
372,So I think we have to be humble about how little we really know about where these starred value variables either are or are going.,STEVE BECKNER.
373,"Hi, Chairman.",PAUL KIERNAN.
374,Paul Kiernan from  Dow Jones Newswires.,PAUL KIERNAN.
375,Thank you for taking the question.,PAUL KIERNAN.
376,I’d like to just kind of ask again—you mentioned earlier that gradual—a gradual pace of rate increases will make it easier to react.,PAUL KIERNAN.
377,"But, specifically, what are you going to be looking to see, because you’ve also mentioned, you know, that monetary policy tightening cycle or where we should stop?",PAUL KIERNAN.
378,"Secondly, if you worry about the divergence between interest rates in the U.S. and internationally, especially at a time when emerging markets are under pressure.",PAUL KIERNAN.
379,Thanks.,PAUL KIERNAN.
380,Sure.,CHAIRMAN POWELL.
381,"So, you know, some of the things that we’d be looking at to tell us whether we’re getting close to supply-side limits would be, first, does job growth slow down?",CHAIRMAN POWELL.
382,"A slowing down in job growth would be an indicator, you know.",CHAIRMAN POWELL.
383,An unexpectedly sharp increase in wages or inflation could tell you that you’re reaching those points.,CHAIRMAN POWELL.
384,"You know, if headline growth slowed down, that’s another one.",CHAIRMAN POWELL.
385,So all of those things would be worth taking into consideration.,CHAIRMAN POWELL.
386,"I think also, though, we’ve seen sometimes sharp tightening in financial conditions, as we saw at the beginning of 2016, can have a substantial effect pretty quickly on our economy if it’s a broad and significant tightening.",CHAIRMAN POWELL.
387,So we would be looking for those kinds of things and many other things.,CHAIRMAN POWELL.
388,"So, in terms of divergence, yes.",CHAIRMAN POWELL.
389,"So the U.S. economy is, as I mentioned, is strong and is at a pretty positive moment, you know, with strong growth, healthy labor market, inflation right on target, as I mentioned.",CHAIRMAN POWELL.
390,"So—and we’ve seen growth abroad, but growth, I think, both in advanced economies and in some emerging economies has slowed down a little bit.",CHAIRMAN POWELL.
391,"And in that world, you know, if the U.S. is stronger, then that’s just part of the context, part of the environment that could mean a higher dollar.",CHAIRMAN POWELL.
392,It could be—it could therefore mean that some of our demand will wind up being shared with other economies.,CHAIRMAN POWELL.
393,That’s the way the integrated international economy works.,CHAIRMAN POWELL.
394,"So you could see that, and, you know, it’s just—it’s just all of I would say, you know, we’re not responsible for the dollar.",CHAIRMAN POWELL.
395,"Of course, the Treasury is responsible for managing the dollar, but the dollar has only partly recovered the decline that it had in 2017.",CHAIRMAN POWELL.
396,"It’s moved up off its lows, but it’s not as high as it was at the beginning of last year yet by a significant margin.",CHAIRMAN POWELL.
397,Hi.,JEAN YUNG.
398,Jean Yung with Market News International.,JEAN YUNG.
399,Can you give us an update on the technical adjustment in implementing monetary policy that the Fed made  earlier this year when it decoupled the interest on excess reserves rate from the upper bound of the target range?,JEAN YUNG.
400,And have you been happy with that adjustment?,JEAN YUNG.
401,And do you see the need to make another such adjustment in the near future?,JEAN YUNG.
402,So we’ve said that we would use our tools to assure that the federal funds rate trains—trades within the target range.,CHAIRMAN POWELL.
403,"And the principal tools we use have been interest on excess reserves and then, at the bottom  end, a reverse repo facility.",CHAIRMAN POWELL.
404,"So we—in June, when we raised rates, we only raised the interest on excess reserves by 20 basis points and raised the range by 25, and that moved federal funds sort of back into the range.",CHAIRMAN POWELL.
405,"It worked, and it was successful.",CHAIRMAN POWELL.
406,"The federal funds rate traded in the low 190s, well within the range.",CHAIRMAN POWELL.
407,We  may—we may do that again.,CHAIRMAN POWELL.
408,"You know, we—again, we have our tools, and we will use them.",CHAIRMAN POWELL.
409,"We think it’s principally a function just of a number of things, but particularly high Treasury supply, and—which is showing up in repo rates and then showing up in fed funds as well.",CHAIRMAN POWELL.
410,So we don’t see it as a—as a big problem.,CHAIRMAN POWELL.
411,"We see it as a problem we can address with our tools, and we’ll use them if we have to.",CHAIRMAN POWELL.
412,"Hi, Chairman.",COURTENAY BROWN.
413,Courtenay Brown from  Axios.,COURTENAY BROWN.
414,"Last month, the CEA outlined a different way to calculate wage growth.",COURTENAY BROWN.
415,"Has the Fed looked at that at all, and CHAIRMAN POWELL.",COURTENAY BROWN.
416,"So I wouldn’t comment on a CEA paper, and I would imagine they probably wouldn’t comment on our stuff, either, but I would just say this.",COURTENAY BROWN.
417,So I am familiar with the question and the work.,COURTENAY BROWN.
418,"You know, we look—we look at a range of indicators of wages, and I think the broader, the better.",COURTENAY BROWN.
419,"You really—in a perfect—a perfect wage measure would also include benefits, because a lot of compensation these days shows up in the form of benefits rather than wages, so I think it’s right to choose those broader ones.",COURTENAY BROWN.
420,But they’re kind of all telling the same story right now.,COURTENAY BROWN.
421,"If you look at the principal four that we look at—we look at a whole range of wage and benefit cost indicators—they are all now showing wages and benefits around 3 percent growth, right?",COURTENAY BROWN.
422,Clustered around 3 percent.,COURTENAY BROWN.
423,That’s a full percentage point higher than it was five years ago.,COURTENAY BROWN.
424,That’s a good thing.,COURTENAY BROWN.
425,"Then the question—the other question is, what about inflation?",COURTENAY BROWN.
426,"You know, if you’re—if you’re looking for real wage increases, you’ve got to ask inflation, and there, you have to pick an inflation measure.",COURTENAY BROWN.
427,Some people pick CPI.,COURTENAY BROWN.
428,"We, of course, pick personal consumption expenditures because we think it’s a little better measure.",COURTENAY BROWN.
429,"It’s a little broader, and it tends to run a little bit lower as well, but that’s not why we pick it.",COURTENAY BROWN.
430,We just think it’s more accurate.,COURTENAY BROWN.
431,"And that—the trend there is running around 2 percent, so if wages are running at rough—wages and benefits running at roughly 3 percent and inflation running at around 2 percent.",COURTENAY BROWN.
432,PCE headline inflation is at 2.3 percent.,COURTENAY BROWN.
433,"PCE core is at about 2, and I think we see that, you know, the temporary increase in headline inflation as being a function of oil prices probably, and we expect inflation to go back down to 2 percent.",COURTENAY BROWN.
434,So we think of that as 2 percent.,COURTENAY BROWN.
435,That’s how we think about it.,COURTENAY BROWN.
436,Is that—I hope that helps.,COURTENAY BROWN.
437,"Myles Udland, Yahoo Finance.",MYLES UDLAND.
438,"Chair Powell, I want to follow up challenges for the economy, and you mentioned that addressing the federal budget deficit, which has long been on an unsustainable path, becomes increasingly important as a larger share of the population retires.",MYLES UDLAND.
439,"I’m just wondering if you could, you know, maybe expand on your thoughts there and if this is an issue that comes up among members of the FOMC at all.",MYLES UDLAND.
440,So it doesn’t really come up.,CHAIRMAN POWELL.
441,It’s not really our job.,CHAIRMAN POWELL.
442,And we do—we do monetary policy.,CHAIRMAN POWELL.
443,"We regulate financial institutions, financial stability, that sort of thing.",CHAIRMAN POWELL.
444,We don’t have responsibility for fiscal policy.,CHAIRMAN POWELL.
445,"But in  the longer-run, fiscal policy will have a significant effect on the economy, so for that reason, I  think my predecessors have commented on fiscal policy.",CHAIRMAN POWELL.
446,"But they’ve commented on—at a high level rather than trying to get involved in particular, you know, particular measures.",CHAIRMAN POWELL.
447,And so—and I—my plan is to kind of stick to the same approach and stay in our lane.,CHAIRMAN POWELL.
448,"And, you know—so I would just say, it’s—it’s no secret, it’s been true for a long time that with our uniquely expensive health-care delivery system  and the aging of our population, we’ve been on an unsustainable fiscal path for a long time, and there’s no hiding from  it.",CHAIRMAN POWELL.
449,"In the end, we will have to face that, and I think, you know, the sooner, the better.",CHAIRMAN POWELL.
450,"And also, these are good times.",CHAIRMAN POWELL.
451,"These are, you know, this is—this is the economy at nearly full employment or in the range—in the neighborhood of full employment.",CHAIRMAN POWELL.
452,Interest rates are low.,CHAIRMAN POWELL.
453,It’s a—it’s a good time to be addressing these things.,CHAIRMAN POWELL.
454,So I just—I put that out there and leave it at that.,CHAIRMAN POWELL.
455,I’m Takeshi Kawanami from Nikkei newspaper.,TAKESHI KAWANAMI.
456,Thank you for taking my question.,TAKESHI KAWANAMI.
457,I’d like to ask about emerging markets.,TAKESHI KAWANAMI.
458,"What do you think about impact of U.S. monetary policy on emerging markets—interest rate, currency depreciation, or capital outflow from emerging countries?",TAKESHI KAWANAMI.
459,And do you think there is a possibility to stop the interest rate CHAIRMAN POWELL.,TAKESHI KAWANAMI.
460,"Sorry, the second question was?",TAKESHI KAWANAMI.
461,There is a possibility to stop the .,TAKESHI KAWANAMI.
462,"Oh, to stop.",. . CHAIRMAN POWELL.
463,TAKESHI KAWANAMI. . . . hike.,. . CHAIRMAN POWELL.
464,"Well, we serve a domestic mandate, which is assigned to us by Congress, and that is to have maximum employment and stable prices.",CHAIRMAN POWELL.
465,"About half of global GDP is outside the United States, and way more than half of the growth is outside the United States and in emerging markets, I should say.",CHAIRMAN POWELL.
466,"And so the performance in the emerging market economies really, really matters to us in carrying out our domestic mandate.",CHAIRMAN POWELL.
467,"I’d also say that, you know, a strong U.S. economy, where Americans are buying things and the economy is growing and our—you know, that’s going to support demand all around the globe, so that’s a good thing.",CHAIRMAN POWELL.
468,"Now, we do understand, though, that when we—when our economy is strong and we’re raising rates, that puts upward pressure on interest rates around the world and can affect countries, particularly countries that have significant external dollar borrowing.",CHAIRMAN POWELL.
469,And what we try to do is be very transparent about what we’re doing and why.,CHAIRMAN POWELL.
470,"And we have been, I believe, and we’ve also moved quite gradually.",CHAIRMAN POWELL.
471,"So I—you know, I think we’ve been performing well on that front.",CHAIRMAN POWELL.
472,"There are some countries that are—that are undergoing severe stress, a handful of them, and—but not most emerging market countries.",CHAIRMAN POWELL.
473,"It’s a relatively small number, and those particular countries have, you know, have particular vulnerabilities, which are well known in the form of budget deficits, and significant external dollar borrowings, and high inflation, and things possibly can, and that’s really the best thing we can do, along with supporting U.S. growth.",CHAIRMAN POWELL.
474,"I’ll just—I think that answers both your questions, actually.",CHAIRMAN POWELL.
475,Virginie Montet with Agence France-Presse.,VIRGINIE MONTET.
476,"You mentioned earlier a possible, not probable, correction, and I want to come back to the high level of the stock market.",VIRGINIE MONTET.
477,Are there any participants to the FOMC to think that we are witnessing an episode of irrational exuberance or rational exuberance?,VIRGINIE MONTET.
478,"And if there was a steep correction, would it provoke financial stability concerns?",VIRGINIE MONTET.
479,So I don’t comment on the appropriateness of the level of stock prices.,CHAIRMAN POWELL.
480,"I can say that by some valuation measures, they’re in the upper range of their historical value ranges.",CHAIRMAN POWELL.
481,"But, you know, I wouldn’t want to—I wouldn’t want to speculate about what the consequences of a market correction should be.",CHAIRMAN POWELL.
482,"You know, we would—we would look very carefully at the nature of it, and I mean, it—really—really what hurts is if consumers are borrowing heavily and doing so against, for example, an asset that can fall in value.",CHAIRMAN POWELL.
483,So that’s a really serious matter when you have a housing bubble and highly levered consumers and housing values fall.,CHAIRMAN POWELL.
484,And we know that that’s a really bad situation.,CHAIRMAN POWELL.
485,"A simple drop in equity prices is— all by itself, doesn’t really have those features.",CHAIRMAN POWELL.
486,"It could certainly feature—it could certainly affect consumption and have a negative effect on the economy, though.",CHAIRMAN POWELL.
487,"Thank you, Mr. Chairman.",MARK HAMRICK.
488,Mark Hamrick with Bankrate.com.,MARK HAMRICK.
489,"One thing that’s changed since the crisis is, the majority of mortgages issued last year came from so-called nonbank lenders, as traditional banks scaled back.",MARK HAMRICK.
490,"What confidence do you have about supervision and, I suppose, also regulation in this space given the role of housing finance in the CHAIRMAN POWELL.",MARK HAMRICK.
491,It’s a good question.,MARK HAMRICK.
492,So you’re right that a lot of mortgages are now originated outside the system.,MARK HAMRICK.
493,"Many of those, though, have to meet certain basic standards to be bought by the GSEs.",MARK HAMRICK.
494,"I think we—if we look at mortgage credit more broadly, though, what we see is that credit is pretty widely available to people with high scores and with good credit— good credit records, and much, much less available than it was before the crisis to people with low scores and perhaps troubled credit history.",MARK HAMRICK.
495,"You know, it’s—have we—have we set—have we got that exactly right?",MARK HAMRICK.
496,I don’t know.,MARK HAMRICK.
497,"I mean, I—but that’s clearly—that’s the reality.",MARK HAMRICK.
498,"In terms of those institutions, they do have supervision by the CFPB and other state regulators.",MARK HAMRICK.
499,But you’re right.,MARK HAMRICK.
500,They’re much—much of the origination process has moved outside the banking,MARK HAMRICK.
