,Sentences,Speaker
257,"Well, again, as I noted in my opening remarks, no decisions have been made, so I want to be very clear that no final—you know, there is no final outcome here in this discussion.",CHAIRMAN BERNANKE.
258,"But clearly, there’s a range of things that we can do.",CHAIRMAN BERNANKE.
259,"We can provide more information about our objectives, for example.",CHAIRMAN BERNANKE.
260,"We could provide information about where we want inflation to be in the long term, for example.",CHAIRMAN BERNANKE.
261,We can also provide information about the the statement.,CHAIRMAN BERNANKE.
262,"An alternative approach, which Charlie Evans and others have suggested, is to tie that to economic conditions and to provide more information about under what circumstances we would raise rates.",CHAIRMAN BERNANKE.
263,That is certainly something that we have discussed and I think is an interesting alternative.,CHAIRMAN BERNANKE.
264,There’s a lot of interest in using the survey of economic projections in constructive ways as we have up until now to provide information to the public about our plans.,CHAIRMAN BERNANKE.
265,"And in particular, using the SEP as a way of giving information about our future policy decisions is something that’s on the table.",CHAIRMAN BERNANKE.
266,"There’s no decision made about that, but that’s one direction that we might find productive.",CHAIRMAN BERNANKE.
267,"Michelle Fleury, BBC News.",MICHELLE FLEURY.
268,"You mentioned, obviously, that Europe and what’s happening there has an impact here on the U.S. economy.",MICHELLE FLEURY.
269,To what degree can the Fed do little more than react to events abroad?,MICHELLE FLEURY.
270,"Well, it is a bit frustrating.",CHAIRMAN BERNANKE.
271,"Obviously, the key decisionmakers in Europe are the European leaders and economic policymakers there, and ultimately it’s their responsibility to find solutions to this very difficult problem.",CHAIRMAN BERNANKE.
272,"Of course, I and the Treasury Secretary and other economic policymakers in United States do confer and meet with European policymakers on a regular basis, and we give our advice, for what it’s worth—sometimes they take it, sometimes they don’t.",CHAIRMAN BERNANKE.
273,"But, obviously, they’re the ones who have to make those decisions.",CHAIRMAN BERNANKE.
274,"So what we can do, really, is only a couple of things.",CHAIRMAN BERNANKE.
275,"One is that we can look at our own financial institutions and try to assess the exposures and the linkages between our institutions and those in Europe and the sovereign debt in Europe, and we’ve been doing that on a consistent basis.",CHAIRMAN BERNANKE.
276,"We’ve looked also, of course, with other regulators at money market mutual funds and other types of financial institutions that have connections to Europe.",CHAIRMAN BERNANKE.
277,"necessary, to provide whatever support the broader economy needs and the financial system needs, should things worsen.",CHAIRMAN BERNANKE.
278,"I mean, we are hopeful that the latest measures, vigorously implemented, will indeed ultimately reduce these stresses, but in the case that things do get worse, both monetary policy and our policies of lender of last resort are available to insulate the U.S. economy from the effects.",CHAIRMAN BERNANKE.
279,"Hi, Katherine Lewis for Bankrate.com.",KATHERINE LEWIS.
280,Can you talk about what impact you’ve seen from Operation Twist on longer-term CD rates and investment-grade bond yields?,KATHERINE LEWIS.
281,And do you have any message for people who are relying on those kinds of instruments for income?,KATHERINE LEWIS.
282,Sure.,CHAIRMAN BERNANKE.
283,It’s a little bit early to fully assess the effects of what we call the maturity extension program.,CHAIRMAN BERNANKE.
284,"But it does seem to be having, at least in a preliminary sense—it does seem to be having the intended effect of lowering longer-term interest rates and twisting the yield curve, as was anticipated.",CHAIRMAN BERNANKE.
285,"That, in turn, should lead to still lower mortgage rates and other interest rates which are relevant to the economy.",CHAIRMAN BERNANKE.
286,"We are quite aware that very low interest rates, particularly for a protracted period, do have costs for a lot of people.",CHAIRMAN BERNANKE.
287,They have costs for savers.,CHAIRMAN BERNANKE.
288,We have complaints from banks that complain that their net interest margins are affected by low interest rates.,CHAIRMAN BERNANKE.
289,Pension funds will be affected if low interest rates for a protracted period require them to make larger contributions.,CHAIRMAN BERNANKE.
290,"So we are aware of those concerns, and we take them very seriously.",CHAIRMAN BERNANKE.
291,"I think the response is, though, that there is a greater good here, which is the health and recovery of the U.S. economy, and for that purpose we’ve been keeping monetary policy conditions accommodative, trying to support the recovery, trying to support job creation.",CHAIRMAN BERNANKE.
292,"After mean, ultimately, if you want to earn money on your investments, you have to invest in an economy which is growing.",CHAIRMAN BERNANKE.
293,"And so, we believe that our policy will ultimately benefit not just workers and firms and households in general, but will benefit savers as well, as the returns that they can earn on their investments will improve with the improvement in the economy.",CHAIRMAN BERNANKE.
294,"Darren Gersh, Nightly Business Report.",DARREN GERSH.
295,"Given how hard it has been to bring down unemployment in the past, why are you confident you have the tools to bring it down in the future?",DARREN GERSH.
296,"Well, we have the ability to provide more stimulus and accommodation.",CHAIRMAN BERNANKE.
297,"We believe that a good bit of the unemployment that we are seeing is what economists would call cyclical unemployment—that is, unemployment arising because of inadequate demand in the economy.",CHAIRMAN BERNANKE.
298,"If that’s the case, then a monetary policy—by lowering interest rates, making financial conditions more accommodative—should stimulate demand, should stimulate spending, and over a period of time, that will help bring down cyclical unemployment.",CHAIRMAN BERNANKE.
299,"That is something that we know from a lot of experience, and, although it’s been a very slow process here, there’s no reason to think that the same basic effect will not work in this case as well.",CHAIRMAN BERNANKE.
300,"Now, it’s also possible that part of the increase in unemployment reflects so-called structural factors—mismatches between worker skills and job opportunities, loss of skills, geographical mismatch, et cetera.",CHAIRMAN BERNANKE.
301,"And to the extent that that’s the case, then monetary policy is much less effective because in that case, only other kinds of labor market policies really can make progress against that type of unemployment.",CHAIRMAN BERNANKE.
302,"But again, I do think that a considerable part of the unemployment that we are seeing is cyclical and is thus amenable to monetary policy.",CHAIRMAN BERNANKE.
303,"become structural unemployment as people lose skills, as they lose attachment to the labor force, as their work networks dry up and so on.",CHAIRMAN BERNANKE.
304,"So in that respect, it’s important for us to try to address the unemployment problem in a sense while it’s still amenable to monetary policy.",CHAIRMAN BERNANKE.
305,"Braimoh Odion-Esene, Market News International.",BRAIMOH ODION-ESENE.
306,You mentioned that the Fed has the tools and stands ready to use it.,BRAIMOH ODION-ESENE.
307,"But given that in the statement it says that the Committee saw growth strengthened somewhat in the third quarter, is it fair to say that the FOMC is less aggressively considering more policy accommodation, given the improvement they saw in the third quarter?",BRAIMOH ODION-ESENE.
308,"We did see some improvement in the third quarter, a modest improvement.",CHAIRMAN BERNANKE.
309,"We saw, for example, stronger consumption spending, a reasonable amount of capital investment, lower inventories, therefore suggesting more production in the fourth quarter, so it looks like the fourth quarter as well will be a moderate-growth quarter.",CHAIRMAN BERNANKE.
310,"So there was some improvement—some improvement, at least early in the period, in financial markets, although some of that has been reversed.",CHAIRMAN BERNANKE.
311,"So that was part of the situation that we were acknowledging in our statement, that’s true.",CHAIRMAN BERNANKE.
312,"But as has been noted, the medium-term outlook relative to our June projections has been downgraded, and the outlook remains unsatisfactory over the next few years.",CHAIRMAN BERNANKE.
313,"And we’ll continue to ask ourselves whether or not additional stimulus or additional actions can provide a better outcome, and that’s certainly something that remains on the table and we’ll continue to evaluate as we go forward.",CHAIRMAN BERNANKE.
314,Thank you.,CHAIRMAN BERNANKE.
