Sentence,label,price_change
One indication that the neutral funds rate is unusually low is that U.S. economic growth has been only moderate in recent years despite the very low level of the federal funds rate and the Federal Reserve’s very large holdings of longer-term securities.,MINOR_DECREASE,-0.3369999999999891
The marked decline in the neutral federal funds rate may be partially attributable to a range of persistent economic headwinds that have weighed on aggregate demand.,MINOR_INCREASE,0.0149999999998726
"Following the financial crisis, these headwinds included tighter underwriting standards and limited access to credit for some borrowers, deleveraging by many households to reduce debt burdens, contractionary fiscal policy, weak growth abroad coupled with a significant appreciation of the dollar, slower productivity and labor force growth, and elevated uncertainty about the economic outlook.",MAJOR_INCREASE,1.1720000000000257
This view is implicitly reflected in participants’ projections of appropriate monetary policy.,MINOR_INCREASE,0.4760000000001128
"As the factors restraining economic growth continue to fade over time, the median rate rises to 3¼ percent by the end of 2018, close to its longer-run normal level.",MINOR_DECREASE,-0.8029999999998836
"I’d like to underscore that the forecasts of the appropriate path of the federal funds rate, as usual, are conditional on participants’ individual projections of the most likely outcomes for economic growth, employment and inflation, and other factors.",MINOR_INCREASE,0.6190000000001419
"Stronger growth or a more rapid increase in inflation than we currently anticipate would suggest that the neutral federal funds rate was rising more quickly than expected, making it appropriate to raise the federal funds rate more quickly as well.",MAJOR_INCREASE,2.3449999999998
"Specifically, the Board of Governors raised the interest rate paid on required and excess reserves to ½ percent, and the FOMC authorized overnight reverse repurchase operations at an offering rate of ¼ percent.",MAJOR_DECREASE,-1.3149999999995998
"We decided to move at this time because we feel the conditions that we set out for a move—namely, further improvement in the labor market and reasonable confidence that inflation would move back to 2 percent over the medium term—we felt that these conditions had been satisfied.",MINOR_INCREASE,0.54300000000012
"And while there is a drag from net exports, from relatively weak growth abroad, and the appreciation of the dollar, overall, we decided today that the risks to the outlook for the labor market and the economy are balanced.",MAJOR_INCREASE,2.9779999999996107
And we recognize that monetary policy operates with lags.,MINOR_INCREASE,0.0029999999997016
"It’s been a long time since the Federal Reserve has raised interest rates, and I think it’s prudent to be able to watch what the impact is on financial conditions and spending in the economy, and moving in a timely fashion enables us to do this.",MINOR_DECREASE,-0.34900000000016
It—monetary policy remains accommodative.,MINOR_INCREASE,0.0310000000004038
We have indicated that we will be watching what happens very carefully in the economy in terms of our actual and forecast—our projected conditions relative to our employment and inflation goals and will adjust policy over time as seems appropriate to achieve those goals.,MINOR_INCREASE,0.2400000000002364
"The Committee forecasts that the unemployment rate will continue to decline, and I think that’s important and appropriate for two reasons.",MINOR_DECREASE,-0.1410000000000764
"First of all, as I’ve indicated, I continue to judge that there remains slack in the economy, margins of slack that are not reflected in the standard unemployment rate, and, in particular, I’ve pointed to the depressed level of labor force participation and also the somewhat abnormally high level of part-time employment.",MINOR_INCREASE,0.1600000000003092
So a further decline in the unemployment rate and strengthening of labor market conditions will help to erode those margins of slack.,MINOR_INCREASE,0.5389999999997599
"But also we want to see inflation move up back to our 2 percent objective over the medium term, and so seeing above-trend growth and continuing tightness—greater tightness in labor and product markets—I think that will help us achieve our objective as well with respect to inflation.",MINOR_INCREASE,0.1039999999998144
"We have considered the risks to the outlook and worried about the fact that with interest rates at zero, we have less scope to respond to negative shocks than to positive shocks that would call for a tightening of policy.",MINOR_INCREASE,0.193000000000211
"But we recognize that policy is accommodative, and if we do not begin to slightly reduce the amount of accommodation, the odds are good that the economy would end up overshooting both our employment and inflation objectives.",MAJOR_INCREASE,0.9969999999998436
"So to keep the economy moving along the growth path it’s on with improving and solid conditions in labor markets, we would like to avoid a situation where we have left so much accommodation in place for so long that we overshoot these objectives and then have to tighten abruptly and risk damaging—damaging that performance.",MAJOR_INCREASE,2.713999999999942
"Well, we recognize that inflation is well below our 2 percent goal.",MINOR_DECREASE,-0.1320000000000618
"The entire Committee is committed to achieving our 2 percent inflation objective over the December 16, 2015 medium term, just as we want to make sure that inflation doesn’t persist at levels above our Chair Yellen’s Press Conference FINAL 2 percent objective.",MAJOR_INCREASE,1.06899999999996
The Committee is equally committed—this is a symmetric goal—and the Committee is equally committed to not allowing inflation to persist below our 2 percent objective.,MINOR_INCREASE,0.8579999999997199
"Now, I’ve tried to explain—and many of my colleagues have as well—why we have reasonable confidence that inflation will move up over time, and the Committee declared it had reasonable confidence.",MINOR_DECREASE,-0.2159999999998945
"Nevertheless, that is a forecast, and we really need to monitor over time actual inflation performance to make sure that it is conforming, it is evolving, in the manner that we expect.",MINOR_DECREASE,-0.1610000000000582
"So it doesn’t mean that we need to see inflation reach 2 percent before moving again, but we have expectations for how inflation will behave.",MINOR_INCREASE,0.5710000000003674
"And we have indicated that we’re reasonably close—not quite there, but reasonably close—to achieving our maximum employment objective, but we have a significant shortfall on inflation.",MAJOR_INCREASE,1.038000000000011
I’m not going to give you a simple formula for what we need to see on the inflation front in order to raise rates again.,MINOR_INCREASE,0.5599999999994907
We’ll also be looking at the path of employment as well as the path for inflation.,MINOR_DECREASE,-0.2719999999999345
"But if incoming data were—led us to call into December 16, 2015 question the inflation forecast that we have set out, and that could be a variety of different kinds Chair Yellen’s Press Conference FINAL of evidence, that would certainly give the Committee pause.",MINOR_DECREASE,-0.262000000000171
"We—you know, the Committee expects inflation—over the next year, the median expectation is for inflation to be running about 1.6 percent, and—both core and headline.",MINOR_INCREASE,0.4580000000000837
"First, let me say with respect to oil prices, I have been surprised by the further downward movement in oil prices, but we do not need to see oil prices rebound to higher levels in order for the impact on inflation to wash out.",MINOR_INCREASE,0.5920000000000982
I believe there is some limit below which oil prices are unlikely to rise.,MINOR_INCREASE,0.2280000000005202
"For a number of years between 2004 and 2008, we had a series of increases in oil prices that for a series of years raised inflation above—again, we didn’t have a 2 percent objective then, but—raised it above 2 percent, and we judged those increases to be transitory as well and looked through them.",MINOR_INCREASE,0.1130000000002837
We do monitor inflation expectations very carefully.,MAJOR_DECREASE,-2.5789999999997235
"If we saw in a meaningful way that inflation expectations were either moving up in a way that made it—them seem unanchored or down, that would be of concern.",MINOR_INCREASE,0.8689999999996871
"We are watching that, but I still judge that inflation expectations are reasonably well anchored.",MINOR_DECREASE,-0.0719999999996616
"So, yes, we have tolerated inflation shortfalls that we thought would disappear over the medium term just as we did overshoots of inflation that we also judged to be transitory.",MAJOR_DECREASE,-1.106999999999971
"But we do need to monitor inflation very carefully because if energy prices and the dollar were to stabilize, import prices, our expectation is that both headline and core inflation would move up.",MINOR_INCREASE,0.2630000000003747
"Well, you know, if the economy were disappointing, we—you know, our actions wouldn’t purely be based on inflation, we would also take employment into account.",MINOR_INCREASE,0.1619999999998072
"Well, there are number of different channels through which monetary policy is transmitted to spending decisions.",MINOR_DECREASE,-0.2040000000001782
"The behavior of longer-term—longer-term interest rates, short-term interest rates matter.",MINOR_DECREASE,-0.3040000000000873
"The value of asset prices and the exchange rate, also—these are transmission channels.",MINOR_INCREASE,0.0489999999999781
"Expectations about Fed policy have been built into the structure of financial market prices, but we obviously will track carefully the behavior of both short- and longer-term interest rates, the dollar, and asset prices, and if they move in persistent and significant ways that are out of line with the expectations that we have, then of course we will take those into account.",MAJOR_DECREASE,-1.1590000000001055
"As you know, communications policy to affect market expectations about the path of interest rates played an important role.",MINOR_DECREASE,-0.7269999999998618
"Obviously, we lowered our overnight interest rate effectively to zero.",MINOR_DECREASE,-0.1929999999997562
The—we would reduce the size of the balance sheet to essentially whatever size we needed to manage monetary policy effective—in an effective and efficient way.,MAJOR_INCREASE,1.193000000000211
"Well, risk spreads in the high-yield bond market have been widening since last year, partly reflecting falling oil prices—only partly, but partly—and redemptions in high-yield bond funds have been increasing in recent months.",MINOR_DECREASE,-0.2979999999997744
So we continue to believe that financial conditions are supportive of economic growth.,MINOR_DECREASE,-0.2109999999997853
"So, when you say that central banks often kill them, I think the usual reason that that has been true when that has been true is that central banks have begun too late to tighten policy, and they’ve allowed inflation to get out of control.",MINOR_DECREASE,-0.2339999999999236
"And at that point, they have had to tighten policy very abruptly and very substantially, and it’s caused a downturn, and the downturn has served to lower inflation.",MINOR_DECREASE,-0.7359999999994216
"So, in thinking about their labor market prospects and their financial prospects going forward, I hope they will take this decision as one that signals the FOMC’s confidence that conditions will continue to strengthen and job market prospects will be good.",MAJOR_DECREASE,-1.287000000000262
Longer-term interest rates—loans that are linked to longer-term interest rates are unlikely to move—to move very much.,MAJOR_INCREASE,1.0629999999996471
"Some—for example, some corporate loans are linked to the prime rate, which is likely to move up with the fed funds rate, and those interest rates will adjust.",MINOR_INCREASE,0.0440000000003237
Interest rate risk at banks is something that we have been monitoring very carefully for quite a long time.,MINOR_INCREASE,0.0080000000002655
The community banks and smaller banking organizations that we work with—part of our supervision has been ensuring that they manage appropriately for interest rate risk.,MINOR_DECREASE,-0.0660000000002583
And the larger banking organizations that are subject to the stress tests and capital planning—the scenarios that we have presented in each of the last three years look at their ability to withstand what would be much sharper increases in interest rates than we’re envisioning would happen.,MAJOR_DECREASE,-1.1359999999999673
"We have had some further declines in energy prices, and, you know, as I said previously, I do expect there is a bottom to that.",MINOR_DECREASE,-0.1140000000000327
"If we—if we analyze inflation data and conclude that, clearly, transitory influences are holding down inflation, I do not want to say that we would respond to that.",MINOR_INCREASE,0.44399999999996
"But if we concluded that there were structural factors or that there were a problem with our theory or some global deflationary force that were simply persistently holding down inflation in a way that was not transitory—and I don’t want to attach any simplistic meaning to what we would need to see to conclude that in the inflation data, but if we concluded that, we certainly would take action to make sure we adjusted policy so that we attain our 2 percent objective.",MINOR_INCREASE,0.0120000000001709
"Well, starting with the median CPIs, we look at a range of statistics that bear on the inflation outlook, and the median CPI has been somewhat more stable and running closer to 2 percent than the PCE, but there is a systematic gap between these two measures, and our objective is 2 percent on the PCE price index, and so there’s no simple translation.",MINOR_INCREASE,0.525000000000091
We do have a PCE inflation objective.,MINOR_INCREASE,0.5599999999999454
"The global economy—we tend to focus—there are many countries that are undergoing very difficult adjustments or slowing growth, especially with declining commodity prices.",MAJOR_INCREASE,1.58600000000024
"But even recently, we’ve seen growth in emerging markets strengthen.",MINOR_INCREASE,0.143999999999778
"I do want to emphasize that while we have said “gradual,” gradual does not mean mechanical, evenly timed, equally sized interest rate changes.",MINOR_INCREASE,0.5709999999999127
"Well, so the reason—the main reason that we revised down our projection ever so slightly—it’s hardly revised for core inflation—is because we have seen further appreciation of the dollar that’s holding down import prices that spills over into core inflation.",MINOR_INCREASE,0.8899999999998727
"I mean, my own estimation is that core inflation will pick up.",MAJOR_INCREASE,2.471000000000004
"There are various idiosyncratic factors that affect core inflation—for example, nonmarket price increases, which are a little bit hard to understand, have been running at a slow pace.",MINOR_DECREASE,-0.0670000000000072
"There were factors that have December 16, 2015 been affecting inflation in medical care prices that may change over time.",MAJOR_INCREASE,0.9259999999999308
But I personally don’t think we’re in a world where inflation is being determined in a different way than it has historically.,MINOR_DECREASE,-0.0529999999998835
"I see import prices and energy prices as holding down headline but also core, and I do believe it will pick up.",MINOR_DECREASE,-0.3380000000001928
"But as we’ve said, if that theory is wrong and we do not see inflation is unfolding in the way the Committee expects, we will make adjustments over time in policy.",MINOR_DECREASE,-0.0380000000000109
"I mean, we have many people who are studying inflation models.",MINOR_DECREASE,-0.5799999999999272
Monetary policy is based on economic forecasts.,MINOR_DECREASE,-0.36200000000008
"Whether it’s consumer spending or residential investment or inflation, the underlying theories are not perfect, and they are subject to uncertainty.",MINOR_INCREASE,0.6080000000001746
"I’m not aware, I will say, of a different model of inflation that would be superior to the one that we employ.",MINOR_INCREASE,0.3420000000000982
"But we have to verify that inflation is moving in the manner that we expect, and if it’s not, we need to adjust policy accordingly.",MINOR_DECREASE,-0.5070000000000618
"On the other hand, there are vulnerabilities there, and there are countries that have been badly affected by declining commodity prices, so we will monitor this very carefully.",MINOR_DECREASE,-0.2950000000000727
"So my expectation is that in a strengthening labor market that we would see faster wage growth, and I believe there is, with the 2 percent inflation objective, space for wage growth to be higher than it’s been.",MAJOR_INCREASE,2.0579999999999927
We may be seeing some incipient signs of faster wage growth.,MINOR_DECREASE,-0.4270000000001346
"Wage growth is not—there are many factors that affect it—it’s not definitive in any sense in determining our policy, but it does have a bearing on the inflation outlook.",MINOR_DECREASE,-0.0119999999997162
"It also has a bearing on assessing how much slack there is in the labor market, and I think a number of my colleagues looking at the slow pace of wage growth have—you’ve seen that their estimates of the longer-run normal unemployment rate have come down.",NO_CHANGE,0.0
"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us—maximum employment and price stability.",MINOR_DECREASE,-0.5629999999996471
Today my colleagues on the FOMC and I reaffirmed our strong forward guidance for interest rates and also provided additional guidance for our asset purchases.,MINOR_INCREASE,0.1880000000001018
"Together, these measures will ensure that monetary policy will continue to deliver powerful support to the economy until the recovery is complete.",MINOR_INCREASE,0.3090000000001964
Economic activity has continued to recover from its depressed second-quarter level.,MINOR_DECREASE,-0.4970000000002983
"The overall rebound in household spending owes in part to federal stimulus payments and expanded unemployment benefits, which provided essential support to many families and individuals.",MAJOR_INCREASE,0.8150000000000546
"The housing sector has fully recovered from the downturn, supported in part by low mortgage interest rates.",NO_CHANGE,0.0
"The recovery has progressed more quickly than generally expected, and forecasts from FOMC participants for economic growth this year have been revised up since our September Summary of Economic Projections.",MAJOR_INCREASE,0.796999999999116
"Even so, overall economic activity remains well below its level before the pandemic, and the path ahead remains highly uncertain.",MAJOR_INCREASE,0.6999999999998181
"As with overall economic activity, the pace of improvement in the labor market has moderated.",MINOR_DECREASE,-0.1879999999996471
"Job growth slowed to 245,000 in November, and while the unemployment rate has continued to decline, it remains elevated at 6.7 percent.",MINOR_INCREASE,0.293999999999869
"Looking ahead, FOMC participants project the unemployment rate to continue to decline; the median projection is 5 percent at the end of next year and moves below 4 percent by 2023.",MAJOR_INCREASE,0.7999999999997272
The pandemic has also left a significant imprint on inflation.,MINOR_DECREASE,-0.3089999999997417
"Following large declines in the spring, consumer prices picked up over the summer but have leveled out more recently.",MINOR_INCREASE,0.3090000000001964
"For those sectors that have been most adversely affected by the pandemic, prices remain particularly soft.",MINOR_DECREASE,-0.0150000000007821
"Overall, on a 12-month basis, inflation remains below our 2 percent longer-run objective.",MINOR_INCREASE,0.0600000000008549
The median inflation projection from FOMC participants rises from 1.2 percent this year to 1.8 percent next year and reaches 2 percent in 2023.,MINOR_DECREASE,-0.1060000000002219
"While a little more than half of participants now judge risks to be broadly balanced for economic activity, a similar number continue to see risks weighted to the downside for inflation.",MINOR_INCREASE,0.4850000000001273
"The Fed’s response to this crisis has been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",MAJOR_INCREASE,3.793999999999869
"As noted in our Statement on Longer-Run Goals and Monetary Policy Strategy, we view maximum employment as a broad-based and inclusive goal.",MAJOR_INCREASE,0.912000000000262
Our ability to achieve maximum employment in the years ahead depends importantly on having longer-term inflation expectations well anchored at 2 percent.,MINOR_DECREASE,-0.1970000000001164
"As we reiterated in today’s statement, with inflation running persistently below 2 percent, we will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and December 16, 2020 longer-term inflation expectations remain well anchored at 2 percent.",MINOR_INCREASE,0.4909999999999854
We expect to maintain an Chair Powell’s Press Conference FINAL accommodative stance of monetary policy until these employment and inflation outcomes are achieved.,MINOR_INCREASE,0.3000000000001819
"With regard to interest rates, we continue to expect it will be appropriate to maintain the current 0 to ¼ percent target range for the federal funds rate until labor market conditions have reached levels consistent with the Committee’s assessment of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.",MINOR_INCREASE,0.5659999999998035
"In addition, as we noted in today’s policy statement, we will continue to increase our holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward our maximum-employment and price-stability goals.",MINOR_INCREASE,0.6430000000000291
"Combined with our forward guidance for the federal funds rate, our enhanced balance sheet guidance will ensure that the stance of monetary policy remains highly accommodative as the recovery progresses.",MINOR_DECREASE,-0.1939999999999599
Our guidance is outcome based and is tied to progress toward reaching our employment and inflation goals.,NO_CHANGE,0.0
"Overall, our interest rate and balance sheet tools are providing powerful support to the economy and will continue to do so.",MINOR_DECREASE,-0.0059999999998581
"It will take a while to get back to the levels of economic activity and employment that prevailed at the beginning of this year, and it may take continued support from both monetary and fiscal policy to achieve that.",MAJOR_INCREASE,0.8029999999998836
"And, really, the overarching message, Rich, is that our guidance for both interest rates and asset purchases will keep monetary policy accommodative until our maximum-employment and price-stability goals are achieved, and that’s, that’s a powerful message.",MINOR_INCREASE,0.6059999999997672
It means we’ll be looking for employment to be substantially closer to assessments of its maximum level and inflation to be substantially closer to our 2 percent longer-run goal before we start making adjustments to our purchases.,MINOR_DECREASE,-0.0030000000001564
"And, you know, so I guess since September we’ve now adopted a flexible average inflation-targeting framework.",MINOR_DECREASE,-0.2909999999992578
"But with the December 16, 2020 expiration of unemployment benefits—some of the unemployment benefits, the expiration of Chair Powell’s Press Conference FINAL eviction moratoriums with the virus spreading the way it is, there’s a need for households and businesses to have, have fiscal support.",MINOR_DECREASE,-0.1909999999998035
"We have, and others too, have consistently expected there to be more economic—that, that cases would hold—growth in cases would hold back the economy more than it actually has.",NO_CHANGE,0.0
"You know, so we monitor basically just about every asset price in the economy, and housing prices are something that we’ve been monitoring.",MAJOR_INCREASE,2.5
You see very high demand.,MINOR_DECREASE,-0.4969999999998435
"Now, I would say, from a financial stability standpoint, housing prices are not—are not of a level of concern right now.",MINOR_DECREASE,-0.2970000000000254
That’s just reflective of a lot of demand.,NO_CHANGE,0.0
"There’s also a sense that this—some of this may be pent-up demand from when the economy was closed, which would imply that demand—once that demand is met, that the real level of demand will be more manageable.",MINOR_DECREASE,-0.5030000000001564
"But, no, housing prices themselves are not—are not a financial stability concern at the moment.",MINOR_INCREASE,0.5059999999998581
"So I would—I would say, though, that in the near term, the help that people need isn’t just from low interest rates that stimulates demand over time and works with long and variable lags.",MINOR_INCREASE,0.0030000000001564
"In terms of the, you know, inflation, a couple things—your second question.",MINOR_INCREASE,0.5029999999997017
"You know, we’re—I think you have to be honest with yourself about, about inflation these days.",MINOR_INCREASE,0.443000000000211
"There are—there are significant disinflationary pressures around the world, and there have been for a while, and they persist today.",MINOR_DECREASE,-0.1550000000011095
"It’s, is not going to be easy to have inflation move up.",MINOR_INCREASE,0.4370000000003529
It took a long time to get inflation back to 2 percent in the last crisis.,NO_CHANGE,0.0
"And, you know, we’re, we’re honest with ourselves and with you in the SEP that even with the very high level of accommodation that we’re providing both through low rates and very high levels of asset purchases, it will take some time, because that’s what we believe the underlying inflation dynamics are in our economy.",MINOR_DECREASE,-0.3119999999998981
And that’s sort of why we’re—one reason why we’re concerned about inflation is that we see that.,MINOR_INCREASE,0.3119999999998981
"And, and that’s why we have adopted the flexible average inflation-targeting framework.",MINOR_DECREASE,-0.2489999999988867
"And, you know, we’ve been having very long expansions since—in, in the last several decades because inflation has not—really, the old model was, inflation would come along and the Fed would tighten, and we’d have a recession.",MINOR_INCREASE,0.2060000000001309
"Now inflation has been low, and we haven’t had that dynamic.",MAJOR_DECREASE,-1.0150000000003274
And we’re not going to preemptively raise rates until we see inflation actually reaching 2 percent and being on track to exceed 2 percent.,MAJOR_DECREASE,-0.706000000000131
"If you look at what—at inflation compensation and at the survey measures of, of when the Fed will lift off, everything has moved.",MINOR_INCREASE,0.4909999999999854
You asked about monetary policy.,NO_CHANGE,0.0
So you asked about monetary policy.,MINOR_INCREASE,0.1999999999998181
"Monetary policy, maximum employment, stable prices—it’s less obvious to me.",MINOR_DECREASE,-0.4970000000002983
"And so far, since the pandemic began, employment has December 16, 2020 dropped by 1.3 million in—of state and local government.",MAJOR_DECREASE,-0.9549999999999272
"The parts that are not performing well are not struggling from high December 16, 2020 interest rates.",MINOR_INCREASE,0.2089999999998326
"But also, I would remind—I would also note, though, monetary policy works with “long and variable lags,” is the famous statement.",MINOR_DECREASE,-0.0059999999998581
"So we think that the big effects from monetary policy are, you know, months and months into the future.",NO_CHANGE,0.0
"Again, what we’ve—what we’ve done is, we’ve laid out a path whereby we’re going to keep monetary policy highly accommodative for a long time, really until—really until we reach very close to our goals, which is not, you know, not really the way it’s been done in the past.",MAJOR_DECREASE,-0.9849999999992178
We think it’s suffering from the pandemic and people wanting to not engage in certain kinds of economic activity.,NO_CHANGE,0.0
"So that, that has all the markings of a transient increase in the price level.",MINOR_INCREASE,0.2149999999996907
"But what inflation is, is a process whereby they go up year upon year upon year upon year.",MAJOR_INCREASE,0.7910000000001673
"And if—given the inflation dynamics that we’ve had over the last several decades, just a single, single sort of price-level increase has not resulted in ongoing price-level increases.",MAJOR_INCREASE,0.69399999999996
"One, when unemployment went down and resources got tight, prices started going up.",MINOR_DECREASE,-0.1970000000001164
"So if prices went up 6 percent this year, they’d go up 6 percent next year, because people would internalize.",MINOR_DECREASE,-0.284999999998945
"I mean, really, really, that’s what happens is, people internalize that they can raise prices, and that it’s okay to pay prices that are going up at that rate.",NO_CHANGE,0.0
So that was the inflation—those are the inflation dynamics of that era.,MINOR_DECREASE,-0.0030000000001564
There—the connection between low unemployment or other resource utilization and inflation is so much weaker than it was.,MINOR_DECREASE,-0.0090000000000145
"And the persistence of inflation, if you—if you get a—for example, oil prices go up, and that’ll send a temporary shock through the economy.",MINOR_DECREASE,-0.1909999999998035
"The persistence of that into, into inflation over time is just not there.",MINOR_INCREASE,0.1880000000001018
"But I would—I would expect, though, going in that that would be a one-time price increase rather than an increase in underlying inflation that would be persistent.",MINOR_INCREASE,0.5029999999997017
"Right now we’re buying assets because it’s a—you know, it’s a—it’s a time when the economy needs highly accommodative monetary policy, and we think our asset purchases are, you know, one of the main delivery mechanisms for that, the size of the balance sheet.",NO_CHANGE,0.0
"You know, there’s lots of demand for, for U.S. Treasury paper all—from all over the world.",MAJOR_INCREASE,1.996999999998934
"And so we, we contribute to that through highly accommodative monetary policy, through accommodative financial conditions that are supporting economic activity.",MINOR_INCREASE,0.3479999999999563
Asset prices is one thing that we look at.,MAJOR_INCREASE,0.8659999999999854
"And that’s not at, at incredibly low levels, which would mean that they’re not overpriced in that sense.",MINOR_DECREASE,-0.5150000000003274
"I would say, you know, asset prices are, are a little high in that metric and in my view.",MAJOR_INCREASE,1.0060000000003129
"You know, we’re, we’re monitoring these prices for that and, and have published our, our framework, and, you know, we’ll be held accountable for what we saw and what we missed.",MINOR_DECREASE,-0.2969999999991159
"For my way of thinking and many others’, the time to focus on that is when the economy is strong and when unemployment is low and taxes are—you know, are, are pouring in, and there’s, there’s room to get on—get on a sustainable path, because the economy’s really doing well.",MINOR_DECREASE,-0.1999999999998181
"And from that standpoint, if you—if you sort of take real interest costs of the federal deficit and divide that by GDP, we’re actually—you know, we’re actually on a more sustainable fiscal path if you look at it through those eyes.",MINOR_INCREASE,0.1460000000001855
"As indicated in our policy statement, the FOMC “reaffirmed its view that the current 0 to ¼ percent target range for the federal funds rate remains appropriate.” The Committee also updated its forward guidance for the federal funds rate, indicating that “the Committee judges that it can be patient in beginning to normalize the stance of monetary policy.” This new language does not represent a change in our policy intentions and is fully consistent with our previous guidance, which stated that it likely will be appropriate to maintain the current target range for the federal funds rate for a considerable time after the end of our asset purchase program.",MAJOR_DECREASE,-2.4869999999998527
"In the labor market, progress continues toward the FOMC’s objective of maximum employment.",MINOR_INCREASE,0.4039999999999963
"The pace of job growth has been strong recently, with job gains averaging nearly 280,000 per month over the past 3 months; over the past 12 months, job gains averaged nearly 230,000 per month.",MINOR_DECREASE,-1.4039999999999964
"The unemployment rate was 5.8 percent in November, three-tenths lower than the latest reading available at the time of the September FOMC meeting.",MAJOR_INCREASE,2.2110000000000127
"Smoothing through the quarterly ups and downs earlier this year, real GDP expanded around 2½ percent over the four quarters ending in the third quarter, and the available indicators suggest that economic growth is running at roughly that pace in the current quarter.",MINOR_DECREASE,-0.66800000000012
The Committee continues to expect a moderate pace of growth going forward.,MINOR_INCREASE,0.5240000000001146
"Inflation has continued to run below the Committee’s 2 percent objective, and the recent sizable declines in oil prices will likely hold down overall inflation in the near term.",MINOR_INCREASE,0.6839999999999691
"But as the effects of these oil price declines and other transitory factors dissipate and as resource utilization continues to rise, the Committee expects inflation to move gradually back toward its objective.",MINOR_DECREASE,-0.1849999999999454
"In making this forecast, the Committee is mindful of the recent declines in market-based measures of inflation compensation.",MINOR_DECREASE,-0.196999999999889
"At this point, the Committee views these movements as likely to prove transitory, and survey-based measures of longer-term inflation expectations have remained stable.",MINOR_INCREASE,0.4680000000000746
"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy.",MINOR_INCREASE,0.5090000000000146
"The central tendency of the unemployment rate projections is slightly lower than in the September projections and now stands at 5.2 to 5.3 percent at the end of next year, in line with its estimated longer-run normal level.",MAJOR_INCREASE,2.0170000000000528
"Committee participants generally see the unemployment rate declining a little further over December 17, 2014 the course of 2016 and 2017.",MINOR_DECREASE,-0.0950000000000272
"The central tendency of the projections for real GDP growth is Chair Yellen’s Press Conference FINAL 2.3 to 2.4 percent for 2014, up a bit from the September projections.",MAJOR_DECREASE,-7.136999999999944
"Over the next three years, the projections for real GDP growth run somewhat above the estimates of longer-run normal growth.",MINOR_INCREASE,0.4850000000001273
"Finally, although FOMC participants project inflation in the near term to be lower on account of the decline in energy prices, they continue to see inflation moving gradually back toward 2 percent.",MINOR_INCREASE,0.3919999999998254
"The central tendency of the inflation projections is 1.0 to 1.6 percent next year, rising to 1.8 to 2.0 percent in 2017.",MINOR_DECREASE,-0.1099999999998999
"As I noted earlier, the Committee “reaffirmed its view that the current 0 to ¼ percent target range for the federal funds rate remains appropriate.” Regarding forward guidance for the federal funds rate, our October statement indicated that it likely would be appropriate to maintain the current target range for the federal funds rate for a considerable time following the end of our asset purchase program, especially if projected inflation continues to run below the Committee’s 2 percent longer-run goal.",MAJOR_DECREASE,-2.288000000000011
"Today’s statement, which indicates that “the Committee judges that it can be patient in beginning to normalize the stance of monetary policy,” does not signify any change in the Committee’s policy intentions as set forth in its recent statements.",MINOR_INCREASE,1.6730000000000018
"As before, this judgment is based on the Committee’s assessment of realized and expected progress toward its objectives of maximum employment and 2 percent inflation—an assessment that is based on a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial developments.",MINOR_INCREASE,0.9069999999999254
"Employment is rising at a healthy rate and the U.S. economy is strengthening, reflecting, in part, a highly accommodative stance of monetary policy.",MINOR_DECREASE,-0.5960000000000036
"Of course, inflation has been running somewhat below our goal of 2 percent, but we project that gap to close gradually over time.",MINOR_INCREASE,0.1890000000005329
"As progress in achieving maximum employment and 2 percent inflation continues, at some point it will become appropriate to begin reducing policy accommodation.",MINOR_DECREASE,-0.0009999999999763
"If incoming information indicates faster progress toward the Committee’s employment and inflation objectives than the Committee now expects, then increases in the target range for the federal funds rate are likely to occur sooner than currently anticipated.",MINOR_DECREASE,-0.7769999999998163
"Once we begin to remove policy accommodation, it continues to be the Committee’s assessment that, “even after employment and inflation are near mandate-consistent levels, economic conditions may, for some time, warrant keeping the target federal funds rate below levels the Committee views as normal in the longer run.” This guidance is consistent with the paths for appropriate policy given by FOMC participants.",MAJOR_DECREASE,-1.9249999999999543
"By the time December 17, 2014 of liftoff, participants expect to see some further decline in the unemployment rate and additional Chair Yellen’s Press Conference FINAL improvement in labor market conditions.",MINOR_INCREASE,0.974999999999909
They also expect core inflation to be running near current levels but foresee being reasonably confident in their expectation that inflation will move back toward our 2 percent longer-run inflation objective over time.,MINOR_INCREASE,0.4980000000000473
"By late 2016, the median projection for the federal funds rate, at 2.5 percent, remains more than 1 percentage point below the longer-run value of 3¾ percent or so projected by most participants, even though the central tendency of the unemployment rate by that time is slightly below its estimated longer-run value and the central tendency for inflation is close to our 2 percent objective.",MINOR_INCREASE,0.0979999999999563
The Committee’s sizable holdings of longer-term securities should help maintain accommodative financial conditions and promote further progress toward our objectives of maximum employment and inflation of 2 percent.,MAJOR_INCREASE,2.3070000000000164
