Unnamed: 0.1,Unnamed: 0,Sentence,label,score,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
44,44,"We are looking for better ways to achieve the inflation goal—for example, on a symmetric basis.",MINOR_DECREASE,0.9997662901878356,2018-12-19 19:48:31.400000+00:00,2018-12-19 19:48:31+00:00,2018-12-19 19:48:54+00:00,1.13809,1.13818,-8.999999999992347e-05,2537.07,2532.469,4.601000000000113
45,45,"And if you just run the quantitative easing models in reverse, you would get a pretty small adjustment in economic growth and real outcomes.",MINOR_DECREASE,0.9996248483657836,2018-12-19 19:48:54.480000+00:00,2018-12-19 19:48:54+00:00,2018-12-19 19:52:28+00:00,1.13781,1.1381100000000002,-0.0003000000000001,2528.369,2537.87,-9.500999999999747
46,46,"That forecast involves growth, you know, between 2 and 2½ percent.",MINOR_DECREASE,0.9959958791732788,2018-12-19 19:52:27.720000+00:00,2018-12-19 19:52:28+00:00,2018-12-19 19:53:16+00:00,1.1376,1.13785,-0.00025,2524.9700000000003,2528.37,-3.399999999999636
47,47,It involves growth at a strong enough level to continue driving unemployment down and inflation near 2 percent.,MINOR_INCREASE,0.9996330738067628,2018-12-19 19:53:16.400000+00:00,2018-12-19 19:53:16+00:00,2018-12-19 19:53:21+00:00,1.13763,1.1376,2.999999999997449e-05,2527.769,2526.369,1.3999999999996362
48,48,"As I mentioned, once you—once you’re, broadly speaking, in the range of neutral, I think it’s appropriate to be putting aside individual estimates of that and be looking at what the incoming data are telling you about the outlook, updating your estimates of what neutral might be, of what the natural rate of unemployment might be, of the state of the economy, so—and letting that lead you to adjust your outlook and, therefore, your appropriate path for policy.",MINOR_DECREASE,0.7332038879394531,2018-12-19 19:53:20.760000+00:00,2018-12-19 19:53:21+00:00,2018-12-19 19:54:57+00:00,1.13756,1.13761,-5.000000000010552e-05,2529.07,2526.069,3.001000000000204
49,49,"So—and, you know, what—what you’re picking up now, I think, is, there’s, you know, a mood of concern, or it’s a mood of angst about growth going forward, if I could just capture it in one thought.",MAJOR_DECREASE,0.9996761083602904,2018-12-19 19:54:57.160000+00:00,2018-12-19 19:54:57+00:00,2018-12-19 19:56:34+00:00,1.1369200000000002,1.1375,-0.0005799999999998,2522.369,2528.27,-5.90099999999984
50,50,"It has—what’s happened over, really, 50 years is that inflation has become much less reactive to changes in growth.",MINOR_INCREASE,0.8886141180992126,2018-12-19 19:56:33.560000+00:00,2018-12-19 19:56:34+00:00,2018-12-19 19:56:43+00:00,1.13689,1.13688,1.0000000000065512e-05,2520.869,2521.369,-0.5
51,51,"There was a time when inflation reacted really quickly to changes in growth and changes in unemployment, and that time is behind us.",MINOR_INCREASE,0.997403085231781,2018-12-19 19:56:42.600000+00:00,2018-12-19 19:56:43+00:00,2018-12-19 19:56:44+00:00,1.13697,1.1369600000000002,9.999999999843467e-06,2520.569,2521.07,-0.5010000000002037
52,52,"And that is often attributed to the success of central banks in anchoring inflation expectations so that people believe that inflation will come back to the target or around the target so it doesn’t go down as much—inflation doesn’t go down as much in a downturn and doesn’t go up as much when the—you know, when the economy is strong.",MINOR_DECREASE,0.9849350452423096,2018-12-19 19:56:44.320000+00:00,2018-12-19 19:56:44+00:00,2018-12-19 19:56:54+00:00,1.13667,1.1367200000000002,-5.000000000010552e-05,2521.07,2521.37,-0.2999999999997271
53,53,"It’s really true, though, that inflation has not reacted a lot on a road from 10 percent unemployment to now 3.7 percent unemployment.",MINOR_INCREASE,0.5984958410263062,2018-12-19 19:56:53.960000+00:00,2018-12-19 19:56:54+00:00,2018-12-19 19:57:02+00:00,1.13676,1.13671,4.999999999988347e-05,2519.569,2520.57,-1.0010000000002035
54,54,"But in terms of just targeting growth, you know, I think—I actually think our dual mandate works very well, which is maximum employment and stable prices.",MINOR_INCREASE,0.6027438640594482,2018-12-19 19:57:02.200000+00:00,2018-12-19 19:57:02+00:00,2018-12-19 19:58:01+00:00,1.13701,1.13673,0.00028,2512.869,2518.569,-5.699999999999818
55,55,"Now they are all at 3, and they’ve just continued to gradually move up—not perfectly in sync, but—and that’s a number that is, you know, right in keeping with 2 percent inflation and 1 percent productivity growth.",MINOR_INCREASE,0.9995680451393129,2018-12-19 19:58:00.560000+00:00,2018-12-19 19:58:01+00:00,2018-12-19 19:59:17+00:00,1.1371700000000002,1.1369600000000002,0.00021,2515.87,2512.27,3.599999999999909
56,56,Wage—wage increases do not need to be inflationary.,NO_CHANGE,0.9749448895454408,2018-12-19 19:59:16.600000+00:00,2018-12-19 19:59:17+00:00,2018-12-19 19:59:18+00:00,1.1371700000000002,1.1371700000000002,0.0,2516.269,2515.769,0.5
57,57,"There’s plenty of evidence of situations—for example, in the very tight labor market of the late 1990s of a—I think I mentioned in a speech a month or so ago, we had wage increases above productivity plus inflation, and we didn’t have high inflation.",MAJOR_DECREASE,0.999801218509674,2018-12-19 19:59:17.600000+00:00,2018-12-19 19:59:18+00:00,2018-12-19 20:00:19+00:00,1.13664,1.1371700000000002,-0.0005300000000001,2513.07,2515.969,-2.8989999999998872
58,58,"So I would expect that wages will keep moving up, and it doesn’t necessarily mean inflation.",NO_CHANGE,0.907060205936432,2018-12-19 20:00:19.440000+00:00,2018-12-19 20:00:19+00:00,2018-12-19 20:00:21+00:00,1.13668,1.13668,0.0,2511.069,2511.069,0.0
59,59,"You know, I think if rates were to stay low for a longer period of time, that could be thought of as a signal of expectations of lower growth.",MINOR_INCREASE,0.974245548248291,2018-12-19 20:00:21.240000+00:00,2018-12-19 20:00:21+00:00,2018-12-19 20:00:52+00:00,1.13675,1.1366500000000002,9.999999999976694e-05,2509.969,2510.87,-0.90099999999984
60,60,"As I December 19, 2018 mentioned, our forecast for next year is—I think, in keeping with most other forecasts—is that Chairman Powell’s Press Conference FINAL we’ll still have solid growth next year, declining unemployment, and a healthy economy.",MINOR_DECREASE,0.9985827207565308,2018-12-19 20:00:52.200000+00:00,2018-12-19 20:00:52+00:00,2018-12-19 20:00:59+00:00,1.13667,1.13677,-9.9999999999989e-05,2510.969,2511.87,-0.90099999999984
61,61,"You know, monetary policy is a forward-looking exercise, and I’m going to—I’m just going to stick with that.",MAJOR_INCREASE,0.8486388325691223,2018-12-19 20:00:59.160000+00:00,2018-12-19 20:00:59+00:00,2018-12-19 20:13:02+00:00,1.1386,1.13664,0.0019599999999999,2508.9700000000003,2509.969,-0.9989999999997964
62,62,"More broadly, I’m referring to global growth.",MINOR_INCREASE,0.999716818332672,2018-12-19 20:13:02.240000+00:00,2018-12-19 20:13:02+00:00,2018-12-19 20:13:07+00:00,1.13854,1.13845,9.000000000014552e-05,2509.37,2509.87,-0.5
63,63,"So, if you go back a year, 2017 was a year of kind of ongoing upside surprises in global growth.",MINOR_INCREASE,0.8506461381912231,2018-12-19 20:13:06.520000+00:00,2018-12-19 20:13:07+00:00,2018-12-19 20:13:14+00:00,1.13873,1.1387,2.999999999997449e-05,2510.37,2508.4700000000003,1.899999999999636
64,64,It was the year of synchronized global growth.,NO_CHANGE,0.7006123065948486,2018-12-19 20:13:14.440000+00:00,2018-12-19 20:13:14+00:00,2018-12-19 20:13:16+00:00,1.1387200000000002,1.1387200000000002,0.0,2510.4700000000003,2510.4700000000003,0.0
65,65,"And people raised their forecasts for growth around the world kind of throughout 2017 and, in some sense, expected that to continue into 2018.",MINOR_DECREASE,0.9862842559814452,2018-12-19 20:13:16.240000+00:00,2018-12-19 20:13:16+00:00,2018-12-19 20:13:31+00:00,1.13859,1.13863,-4.000000000004e-05,2507.269,2510.369,-3.100000000000364
66,66,"So you have still healthy levels of growth in the aggregate around the world but close to the potential growth rate of, you know, the December 19, 2018 global economy.",MINOR_INCREASE,0.9624786972999572,2018-12-19 20:13:31.120000+00:00,2018-12-19 20:13:31+00:00,2018-12-19 20:13:39+00:00,1.13856,1.13845,0.00011,2509.4700000000003,2505.9700000000003,3.5
0,0,"At the Federal Reserve, we are strongly committed to achieving the monetary policy goals that Congress has given us: maximum employment and price stability.",MINOR_DECREASE,0.978979468345642,2021-01-27 19:30:05.600000+00:00,2021-01-27 19:30:06+00:00,2021-01-27 19:30:30+00:00,1.21069,1.2108,-0.00011,3769.939,3770.433,-0.4940000000001419
1,1,Today my colleagues on the FOMC and I kept interest rates near zero and maintained our sizable asset purchases.,MINOR_DECREASE,0.994732141494751,2021-01-27 19:30:29.680000+00:00,2021-01-27 19:30:30+00:00,2021-01-27 19:30:38+00:00,1.21063,1.21066,-2.999999999997449e-05,3768.939,3768.799,0.1399999999998726
2,2,"These measures, along with our strong guidance on interest rates and our balance sheet, will ensure that monetary policy will continue to deliver powerful support to the economy until the recovery is complete.",MINOR_INCREASE,0.9977419376373292,2021-01-27 19:30:37.560000+00:00,2021-01-27 19:30:38+00:00,2021-01-27 19:30:57+00:00,1.2107200000000002,1.21066,6.000000000017103e-05,3770.436,3769.948,0.4880000000002837
3,3,"A resurgence in recent months in COVID-19 cases, hospitalizations, and deaths is causing great hardship for millions of Americans and is weighing on economic activity and job creation.",MINOR_INCREASE,0.9930551648139954,2021-01-27 19:30:56.560000+00:00,2021-01-27 19:30:57+00:00,2021-01-27 19:31:10+00:00,1.21073,1.2107200000000002,9.999999999843467e-06,3771.439,3770.736,0.7029999999999745
4,4,"Following a sharp rebound in economic activity last summer, the pace of the recovery has moderated in recent months, with the weakness concentrated in the sectors of the economy most adversely affected by the resurgence of the virus and by greater social distancing.",MINOR_DECREASE,0.9986875653266908,2021-01-27 19:31:10.200000+00:00,2021-01-27 19:31:10+00:00,2021-01-27 19:31:42+00:00,1.21066,1.21074,-7.999999999985796e-05,3768.742,3770.936,-2.19399999999996
5,5,"In contrast, the housing sector has more than fully recovered from the downturn, supported in part by low mortgage interest rates.",NO_CHANGE,0.999032735824585,2021-01-27 19:31:42.280000+00:00,2021-01-27 19:31:42+00:00,2021-01-27 19:31:50+00:00,1.21068,1.21068,0.0,3768.445,3768.439,0.0060000000003128
6,6,"The overall recovery in economic activity since last spring is due in part to federal stimulus payments and expanded unemployment benefits, which have provided essential support to many families and individuals.",MAJOR_DECREASE,0.9991833567619324,2021-01-27 19:31:50.120000+00:00,2021-01-27 19:31:50+00:00,2021-01-27 19:32:09+00:00,1.21042,1.21062,-0.0001999999999999,3763.748,3768.239000000001,-4.491000000000895
7,7,"Overall economic activity remains below its level before the pandemic, and the path ahead remains highly uncertain.",NO_CHANGE,0.9987571239471436,2021-01-27 19:32:08.800000+00:00,2021-01-27 19:32:09+00:00,2021-01-27 19:32:11+00:00,1.21043,1.21043,0.0,3763.251,3763.251,0.0
8,8,"As with overall economic activity, the pace of improvement in the labor market has slowed in recent months.",MINOR_INCREASE,0.990013599395752,2021-01-27 19:32:10.920000+00:00,2021-01-27 19:32:11+00:00,2021-01-27 19:32:24+00:00,1.21062,1.21048,0.00014,3764.499,3763.736,0.76299999999992
9,9,"Employment fell by 140,000 in December, as continued gains in many industries were outweighed by significant losses in industries where the resurgence of the virus has weighed further on activity.",MAJOR_DECREASE,0.9920177459716796,2021-01-27 19:32:24.240000+00:00,2021-01-27 19:32:24+00:00,2021-01-27 19:32:51+00:00,1.21041,1.21062,-0.00021,3762.948,3764.445,-1.4970000000002983
10,10,"The unemployment rate remained elevated at 6.7 percent in December, and participation in the labor market is notably below pre-pandemic levels.",MINOR_INCREASE,0.9982684850692748,2021-01-27 19:32:51.320000+00:00,2021-01-27 19:32:51+00:00,2021-01-27 19:33:36+00:00,1.21052,1.21045,7.00000000000145e-05,3760.239000000001,3763.251,-3.011999999999261
11,11,The pandemic has also left a significant imprint on inflation.,NO_CHANGE,0.9973500967025756,2021-01-27 19:33:35.640000+00:00,2021-01-27 19:33:36+00:00,2021-01-27 19:33:40+00:00,1.21052,1.21052,0.0,3760.454,3760.251,0.2029999999999745
12,12,"Following large declines in the spring, consumer prices picked up over the summer but have leveled out more recently.",MINOR_INCREASE,0.9988338351249696,2021-01-27 19:33:39.880000+00:00,2021-01-27 19:33:40+00:00,2021-01-27 19:33:47+00:00,1.21065,1.21052,0.0001299999999999,3762.745,3761.251,1.4939999999996871
13,13,"For those sectors that have been most adversely affected by the pandemic, prices remain particularly soft.",MINOR_DECREASE,0.5135034918785095,2021-01-27 19:33:46.520000+00:00,2021-01-27 19:33:47+00:00,2021-01-27 19:33:53+00:00,1.21055,1.21063,-8.000000000008001e-05,3760.742,3762.24,-1.4979999999995923
14,14,"Overall, on a 12-month basis, inflation remains below our 2 percent longer-run objective.",MINOR_DECREASE,0.99398934841156,2021-01-27 19:33:53.320000+00:00,2021-01-27 19:33:53+00:00,2021-01-27 19:34:44+00:00,1.2105,1.21052,-2.0000000000131024e-05,3761.233,3760.448,0.7850000000003092
15,15,"Finally, monetary policy is playing a key role in supporting the recovery and will continue to do so.",MINOR_INCREASE,0.993035614490509,2021-01-27 19:34:44.320000+00:00,2021-01-27 19:34:44+00:00,2021-01-27 19:34:53+00:00,1.2106,1.21055,4.999999999988347e-05,3760.442,3761.233,-0.7910000000001673
16,16,"The Fed’s response to this crisis has been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",MINOR_INCREASE,0.5631232261657715,2021-01-27 19:34:53.120000+00:00,2021-01-27 19:34:53+00:00,2021-01-27 19:35:04+00:00,1.2107,1.21056,0.00014,3760.945,3760.748,0.1970000000001164
17,17,"Today we unanimously reaffirmed our Statement on Longer-Run Goals and Monetary Policy Strategy, as we typically do each January.",MINOR_DECREASE,0.9997875094413756,2021-01-27 19:35:03.960000+00:00,2021-01-27 19:35:04+00:00,2021-01-27 19:35:14+00:00,1.21062,1.21065,-2.999999999997449e-05,3760.251,3761.239000000001,-0.9880000000007384
18,18,"As we say in that statement, we view maximum employment as a “broad-based and inclusive goal.” Our ability to achieve maximum employment in the years ahead depends importantly on having longer-term inflation expectations well anchored at 2 percent.",MINOR_DECREASE,0.9947167038917542,2021-01-27 19:35:13.920000+00:00,2021-01-27 19:35:14+00:00,2021-01-27 19:35:30+00:00,1.21059,1.21063,-4.000000000004e-05,3759.754,3760.754,-1.0
19,19,"As the Committee reiterated in today’s policy statement, with inflation running persistently below 2 percent, we will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent.",MINOR_DECREASE,0.9986968636512756,2021-01-27 19:35:29.920000+00:00,2021-01-27 19:35:30+00:00,2021-01-27 19:35:49+00:00,1.21044,1.21059,-0.00015,3758.442,3759.239000000001,-0.797000000000935
20,20,We expect to maintain an accommodative stance of monetary policy until these employment and inflation outcomes are achieved.,MINOR_INCREASE,0.9987303614616394,2021-01-27 19:35:49.440000+00:00,2021-01-27 19:35:49+00:00,2021-01-27 19:35:57+00:00,1.2103700000000002,1.21032,5.000000000010552e-05,3757.933,3758.299,-0.3659999999999854
21,21,"With regard to interest rates, we continue to expect it will be appropriate to maintain the current 0 to ¼ percent target range for the federal funds rate until labor market conditions have reached levels consistent with the Committee’s assessment of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.",MAJOR_INCREASE,0.7780529260635376,2021-01-27 19:35:57.480000+00:00,2021-01-27 19:35:57+00:00,2021-01-27 19:36:20+00:00,1.2105100000000002,1.21032,0.0001900000000001,3761.299,3758.236,3.063000000000102
22,22,"In addition, we will continue to increase our holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward our maximum-employment and price-stability goals.",MINOR_INCREASE,0.994572937488556,2021-01-27 19:36:20.040000+00:00,2021-01-27 19:36:20+00:00,2021-01-27 19:36:38+00:00,1.21053,1.21046,7.00000000000145e-05,3763.754,3760.799,2.9549999999999272
23,23,"The economy is a long way from our employment and inflation goals, and it is likely to take some time for substantial further progress to be achieved.",MINOR_INCREASE,0.5727611184120178,2021-01-27 19:36:38.360000+00:00,2021-01-27 19:36:38+00:00,2021-01-27 19:36:57+00:00,1.2107,1.2106100000000002,8.999999999992347e-05,3762.954,3764.736,-1.781999999999698
24,24,"Our forward guidance for the federal funds rate, along with our balance sheet guidance, will ensure that the stance of monetary policy remains highly accommodative as the recovery progresses.",MINOR_INCREASE,0.9977692365646362,2021-01-27 19:36:57.080000+00:00,2021-01-27 19:36:57+00:00,2021-01-27 19:37:08+00:00,1.21079,1.2107100000000002,7.999999999985796e-05,3762.742,3763.445,-0.7029999999999745
25,25,Our guidance is outcome based and ties the path of the federal funds rate and the balance sheet to progress toward reaching our employment and inflation goals.,MINOR_DECREASE,0.999760091304779,2021-01-27 19:37:07.600000+00:00,2021-01-27 19:37:08+00:00,2021-01-27 19:37:16+00:00,1.2107100000000002,1.2108100000000002,-9.9999999999989e-05,3762.254,3762.745,-0.4909999999999854
26,26,"Overall, our interest rate and balance sheet tools are providing powerful support to the economy and will continue to do so.",MINOR_DECREASE,0.992440104484558,2021-01-27 19:37:16.280000+00:00,2021-01-27 19:37:16+00:00,2021-01-27 19:37:57+00:00,1.2106100000000002,1.21069,-7.999999999985796e-05,3760.954,3761.942,-0.987999999999829
27,27,The shock that the—from the pandemic was unprecedented both in its nature and in its size and in the amount of unemployment that it created and in the shock to economic activity.,MINOR_INCREASE,0.9001469612121582,2021-01-27 19:37:57.120000+00:00,2021-01-27 19:37:57+00:00,2021-01-27 19:38:05+00:00,1.21063,1.2106,3.0000000000196536e-05,3761.954,3761.248,0.706000000000131
28,28,Our role assigned by Congress is maximum employment and stable prices and also look after financial stability.,MINOR_INCREASE,0.9503713846206664,2021-01-27 19:38:04.760000+00:00,2021-01-27 19:38:05+00:00,2021-01-27 19:38:08+00:00,1.21063,1.21062,1.0000000000065512e-05,3762.448,3762.236,0.211999999999989
29,29,"So, in a world where, almost a year later, we’re, we’re still 9 million jobs, at least—that’s one way of counting it; it can actually be counted much higher than that—short of maximum employment and people are out of the labor force who were in the labor force—the real unemployment rate is close to 10 percent if you include people that’ve left the labor force—it’s very much appropriate that monetary policy be highly accommodative to support maximum employment and price stability, which is getting inflation back to 2 percent and averaging 2 percent over time.",MAJOR_INCREASE,0.9980971217155457,2021-01-27 19:38:08.280000+00:00,2021-01-27 19:38:08+00:00,2021-01-27 19:39:04+00:00,1.2108100000000002,1.21063,0.00018,3762.945,3762.751,0.1939999999999599
30,30,"And, you know, the things that we look at are—we do look at asset prices.",MINOR_DECREASE,0.999832272529602,2021-01-27 19:39:03.920000+00:00,2021-01-27 19:39:04+00:00,2021-01-27 19:39:19+00:00,1.21087,1.21088,-1.0000000000065512e-05,3762.933,3762.748,0.1849999999999454
31,31,"But—so I would just say that our—that there are many things that go in, as you know, to, to setting asset prices.",MINOR_DECREASE,0.9997703433036804,2021-01-27 19:39:19.280000+00:00,2021-01-27 19:39:19+00:00,2021-01-27 19:40:06+00:00,1.21078,1.21088,-9.9999999999989e-05,3762.434,3763.242,-0.8079999999999927
32,32,"So if you look at what’s really been driving asset prices, really, in the last couple of months, it isn’t monetary policy.",NO_CHANGE,0.9990418553352356,2021-01-27 19:40:06.160000+00:00,2021-01-27 19:40:06+00:00,2021-01-27 19:40:11+00:00,1.21079,1.21079,0.0,3761.254,3762.248,-0.994000000000142
33,33,"So I, I know that monetary policy does play a role there, but that’s how we look at it.",MINOR_INCREASE,0.999815046787262,2021-01-27 19:40:11.440000+00:00,2021-01-27 19:40:11+00:00,2021-01-27 19:40:39+00:00,1.21094,1.2108100000000002,0.0001299999999997,3763.739000000001,3761.736,2.003000000001066
34,34,"And I think, you know, I think that the connection between low interest rates and, and asset values is probably something that’s not as tight as people think, because a lot of—a lot of different factors are driving asset prices at any given time.",MINOR_DECREASE,0.9993471503257751,2021-01-27 19:40:38.600000+00:00,2021-01-27 19:40:39+00:00,2021-01-27 19:41:39+00:00,1.2109200000000002,1.21094,-1.999999999968693e-05,3765.499,3763.251,2.2479999999995925
35,35,"So, you know, that’s—as you know, that’s one of the very difficult questions in all of monetary policy.",MINOR_DECREASE,0.9997897744178772,2021-01-27 19:41:38.880000+00:00,2021-01-27 19:41:39+00:00,2021-01-27 19:41:58+00:00,1.21087,1.21088,-1.0000000000065512e-05,3764.742,3764.999,-0.2569999999996071
36,36,"And we don’t rule it out as a theoretical matter, but we, we clearly look to macroprudential tools, regulatory tools, supervisory tools, other kinds of tools rather than monetary policy in, in addressing financial stability issues.",MINOR_INCREASE,0.9998263716697692,2021-01-27 19:41:57.960000+00:00,2021-01-27 19:41:58+00:00,2021-01-27 19:42:03+00:00,1.21089,1.21088,1.0000000000065512e-05,3764.851,3764.933,-0.0819999999998799
37,37,"It’s not—you know, the, the monetary policy we know strengthens economic activity and job creation through fairly well-understood channels.",MAJOR_INCREASE,0.9989569187164308,2021-01-27 19:42:03.480000+00:00,2021-01-27 19:42:03+00:00,2021-01-27 19:42:41+00:00,1.21133,1.211,0.0003299999999999,3767.951,3764.742,3.2089999999998327
38,38,"So, on inflation, a couple of things—there are a couple of things that are worth mentioning.",MAJOR_INCREASE,0.9996989965438844,2021-01-27 19:42:41.280000+00:00,2021-01-27 19:42:41+00:00,2021-01-27 19:43:14+00:00,1.2116,1.21135,0.00025,3771.442,3768.299,3.143000000000029
39,39,One is just that we know that we measure inflation on a trailing 12-month basis.,MAJOR_DECREASE,0.999737560749054,2021-01-27 19:43:14.240000+00:00,2021-01-27 19:43:14+00:00,2021-01-27 19:44:01+00:00,1.21138,1.2116600000000002,-0.0002800000000002,3768.948,3771.745,-2.797000000000025
40,40,"And as we—as we lap the very low inflation readings of March and April of last year, we’ll see measured 12-month inflation move up a few tenths.",MINOR_DECREASE,0.998828947544098,2021-01-27 19:44:00.640000+00:00,2021-01-27 19:44:01+00:00,2021-01-27 19:44:51+00:00,1.21129,1.2113200000000002,-3.0000000000196536e-05,3767.736,3768.734,-0.9980000000000472
41,41,"There’s also the possibility—indeed, it’s in some forecasts—that as the economy fully reopens, there’ll be a burst of spending, and—because people will be enthusiastic that the pandemic is over, potentially, and that that could also create some upward pressure on inflation.",MINOR_INCREASE,0.9991770386695862,2021-01-27 19:44:50.520000+00:00,2021-01-27 19:44:51+00:00,2021-01-27 19:45:16+00:00,1.21135,1.21129,5.999999999994898e-05,3767.799,3767.742,0.056999999999789
42,42,Expect us to wait and see and not react if we see small and what we would review—we would view as very likely to be transient effects on inflation.,MINOR_DECREASE,0.9997634291648864,2021-01-27 19:45:16.240000+00:00,2021-01-27 19:45:16+00:00,2021-01-27 19:45:20+00:00,1.21131,1.21138,-6.999999999979245e-05,3767.933,3768.451,-0.5180000000000291
43,43,"I think if you—you know, it helps to look back at, at the inflation dynamics that the United States has had now for some decades and notice that there has been, you know, significant disinflationary pressure for some time, for a couple of decades.",MAJOR_DECREASE,0.989615797996521,2021-01-27 19:45:19.560000+00:00,2021-01-27 19:45:20+00:00,2021-01-27 19:50:20+00:00,1.21089,1.21127,-0.00038,3757.299,3767.951,-10.652000000000044
44,44,Inflation has averaged less than 2 percent for a quarter of a century.,MINOR_INCREASE,0.8550559282302856,2021-01-27 19:50:19.800000+00:00,2021-01-27 19:50:20+00:00,2021-01-27 19:50:23+00:00,1.21099,1.21096,2.999999999997449e-05,3759.499,3758.299,1.199999999999818
45,45,"And the inflation dynamics, with the flat Phillips curve and low persistence of inflation, is very much intact.",MINOR_DECREASE,0.9496856927871704,2021-01-27 19:50:23.280000+00:00,2021-01-27 19:50:23+00:00,2021-01-27 19:50:29+00:00,1.21089,1.21099,-9.9999999999989e-05,3758.431,3758.799,-0.3679999999999381
46,46,"We understand that inflation dynamics evolve constantly over time, but they don’t change rapidly.",MINOR_INCREASE,0.9997583031654358,2021-01-27 19:50:29.160000+00:00,2021-01-27 19:50:29+00:00,2021-01-27 19:50:33+00:00,1.2109100000000002,1.21089,2.0000000000131024e-05,3757.999,3757.742,0.2569999999996071
47,47,"So we think it’s very unlikely that anything we see now would result in, you know, troubling inflation.",MAJOR_DECREASE,0.9997841715812684,2021-01-27 19:50:33.120000+00:00,2021-01-27 19:50:33+00:00,2021-01-27 19:50:44+00:00,1.21068,1.21093,-0.00025,3755.233,3757.239000000001,-2.006000000000768
48,48,"Of course, if we did get sustained inflation at a level that was uncomfortable, we have tools for that.",MINOR_INCREASE,0.9731773734092712,2021-01-27 19:50:43.520000+00:00,2021-01-27 19:50:44+00:00,2021-01-27 19:50:50+00:00,1.2107100000000002,1.21068,3.0000000000196536e-05,3755.942,3755.448,0.4940000000001419
49,49,"It’s far harder to deal with, with too low inflation.",NO_CHANGE,0.7678744792938232,2021-01-27 19:50:50.400000+00:00,2021-01-27 19:50:50+00:00,2021-01-27 19:50:54+00:00,1.21069,1.21069,0.0,3755.933,3756.299,-0.3659999999999854
50,50,"We know what to do with higher inflation, which is, you know, should the need arise, we, we would have those tools.",MINOR_DECREASE,0.9981939196586608,2021-01-27 19:50:53.600000+00:00,2021-01-27 19:50:54+00:00,2021-01-27 19:51:00+00:00,1.21058,1.21063,-5.000000000010552e-05,3754.933,3755.251,-0.318000000000211
51,51,"In terms of how much, you know, what we’ve said is we’d like to see—because inflation has been running persistently below 2 percent, we’d like to see it run moderately above 2 percent for some time.",MINOR_DECREASE,0.9964244961738586,2021-01-27 19:50:59.960000+00:00,2021-01-27 19:51:00+00:00,2021-01-27 19:51:01+00:00,1.2106,1.21068,-8.000000000008001e-05,3754.933,3755.239000000001,-0.3060000000009495
52,52,"And, again, we’ll seek inflation moderately above 2 percent for some time.",MINOR_DECREASE,0.9953267574310304,2021-01-27 19:51:01.440000+00:00,2021-01-27 19:51:01+00:00,2021-01-27 19:51:25+00:00,1.2106,1.21062,-2.0000000000131024e-05,3755.236,3754.742,0.4939999999996871
53,53,"And we’ll, we’ll show what that means when we get inflation above 2 percent.",MAJOR_DECREASE,0.9995684027671814,2021-01-27 19:51:24.560000+00:00,2021-01-27 19:51:25+00:00,2021-01-27 19:53:38+00:00,1.20998,1.21056,-0.00058,3750.751,3754.94,-4.188999999999851
54,54,"And that includes—you know, that includes us at the Fed, monetary policy.",MAJOR_INCREASE,0.9997828602790833,2021-01-27 19:53:38.400000+00:00,2021-01-27 19:53:38+00:00,2021-01-27 19:54:33+00:00,1.2103700000000002,1.2099700000000002,0.0003999999999999,3756.436,3750.945,5.4909999999999854
55,55,"I mean, remember, we’re, we’re focused on maximum employment, price stability, financial stability as I defined it—the broad financial sector.",MAJOR_DECREASE,0.9812994599342346,2021-01-27 19:54:33.440000+00:00,2021-01-27 19:54:33+00:00,2021-01-27 19:56:16+00:00,1.2099700000000002,1.21041,-0.0004399999999997,3750.734,3755.733,-4.999000000000251
56,56,We think it’s providing significant support for economic activity and hiring.,MINOR_DECREASE,0.9905553460121156,2021-01-27 19:56:16.480000+00:00,2021-01-27 19:56:16+00:00,2021-01-27 19:56:23+00:00,1.2098700000000002,1.20992,-4.999999999988347e-05,3751.948,3750.939,1.0090000000000146
57,57,"We, you know, we, we adopted a new monetary policy framework of flexible average inflation targeting in August.",MINOR_INCREASE,0.944348931312561,2021-01-27 19:56:23.440000+00:00,2021-01-27 19:56:23+00:00,2021-01-27 19:56:31+00:00,1.21003,1.20991,0.0001199999999998,3752.939,3752.736,0.2029999999999745
58,58,"So we now have, you know, strong guidance on, on rates and on asset purchases that’s providing very strong support for economic activity.",MINOR_INCREASE,0.7584418058395386,2021-01-27 19:56:31.200000+00:00,2021-01-27 19:56:31+00:00,2021-01-27 19:58:40+00:00,1.2101,1.21002,7.999999999985796e-05,3754.736,3753.445,1.2909999999997126
59,59,We raised interest rates.,MINOR_DECREASE,0.9984443783760072,2021-01-27 19:58:40.480000+00:00,2021-01-27 19:58:40+00:00,2021-01-27 20:00:10+00:00,1.20995,1.2100700000000002,-0.0001200000000001,3751.499,3754.433,-2.9340000000001965
