,Sentences,Speaker
242,"And, importantly—as actually is referenced in our FOMC statement—that happened notwithstanding a set of fiscal policies which the CBO said would cost between 1 and 1½ percentage points of real growth and hundreds of thousands of jobs.",CHAIRMAN BERNANKE.
243,"So the fact that we have maintained improvements in the labor market that are as good or better than the previous year, notwithstanding this fiscal drag, is some indication that there is at least a partial offset from monetary policy.",CHAIRMAN BERNANKE.
244,"Now, just as you say, there are a lot of things in the economy that monetary policy can’t address.",CHAIRMAN BERNANKE.
245,"They include the effectiveness of regulation, they include fiscal policy, they include developments in the private sector.",CHAIRMAN BERNANKE.
246,"We do what we can do and what—if we can get help, we’re delighted to have help from other policymakers and from the private sector and we hope that that will happen.",CHAIRMAN BERNANKE.
247,"The criterion for ending asset purchases is not, you know, some very high rate of growth.",CHAIRMAN BERNANKE.
248,"What it is is the criterion—let me just remind you, the criterion is a substantial improvement in the outlook for the labor market, and we have made significant improvement.",CHAIRMAN BERNANKE.
249,"Ultimately, we will reach that level of substantial improvement, and at that point, we will be able to wind down the asset purchases.",CHAIRMAN BERNANKE.
250,"Again, you know, and I think people don’t fully appreciate that we have two tools:  We have asset purchases, and we have rate policy and guidance about rates.",CHAIRMAN BERNANKE.
251,"It’s our view that the latter, the rate policy, is actually the stronger, more reliable tool.",CHAIRMAN BERNANKE.
252,"And when we get to the point where we can, you know, where we are close enough to full monetary background that will allow the economy to continue to grow and move towards full employment.",CHAIRMAN BERNANKE.
253,"Chairman, Donna Borak, with American Banker.",DONNA BORAK.
254,"The Financial Stability Oversight Council has already designated two nonbank firms as SIFIs, as you know, and potentially a third very soon, and presumably others to follow.",DONNA BORAK.
255,"However, little has been said in terms of how specifically these firms will be regulated by the Fed, which has been a chief criticism of the entire process.",DONNA BORAK.
256,"Given that, can you provide us any guidance at this point in terms of how far along the Fed is in terms of letting the banks know how they will be regulated besides, you know, tailoring the plans?",DONNA BORAK.
257,"Well, the two firms that have been designated, AIG and GE Capital, actually are—have been regulated by the Fed, because both of them are savings and loan, thrift holding companies.",CHAIRMAN BERNANKE.
258,So we have a lot of already experience with those firms and a lot of contact with those firms.,CHAIRMAN BERNANKE.
259,We will—I want to use the word “tailored” because we want to design a regime that is appropriate for the business model of the particular firm.,CHAIRMAN BERNANKE.
260,"But our other objective, and what makes designation by the FSOC particularly noteworthy, is that the primary goal of the consolidated supervision by the Fed is to make sure that the firms—the firm doesn’t in any way endanger the stability of the broad financial system.",CHAIRMAN BERNANKE.
261,"So we’ll be looking at not just the usual safety and soundness type matters or supervision, which both can be, again, tailored to the types of assets and liabilities that the firm has, but also we’re going to want to focus on things like resolution authority, practices relating to derivatives and other exposures, interconnectedness, et cetera, to make sure that the firm in its structure and in its operations we already oversee and which we are already subjecting to tougher supervision, higher capital, stress tests, and all the rest.",CHAIRMAN BERNANKE.
262,"Peter Cook of Bloomberg Television, Mr. Chairman.",PETER COOK.
263,"One of my colleagues was remarking as we came in here, we don’t often get surprises from the Federal Reserve.",PETER COOK.
264,"This was a surprise, you talked about—you hadn’t telegraphed anything specifically, but you’ve seen the market reaction, I’m sure.",PETER COOK.
265,"My question for you is, were you intending a surprise today, and did you get the intended result, judging from the market reaction?",PETER COOK.
266,"And related to that, by taking this action today—continuing the bond purchases going forward—at what point do you believe you’re starting to complicate the exit strategy?",PETER COOK.
267,"Simply by continuing to keep the Fed’s foot on the gas pedal, do you make life more complicated for the Federal Reserve down the road?",PETER COOK.
268,"Well, it’s our intention to try to set policy as appropriate for the economy, as I said earlier.",CHAIRMAN BERNANKE.
269,We are somewhat concerned.,CHAIRMAN BERNANKE.
270,"I won’t overstate it, but we do want to see the effects of higher interest rates on the economy, particularly in mortgage rates, on housing.",CHAIRMAN BERNANKE.
271,"So to the extent that our policy makes conditions—our policy decision today makes conditions just a little bit easier, that’s desirable.",CHAIRMAN BERNANKE.
272,"We want to make sure that the economy has adequate support and, in particular, it’s less surprising the market or easing policy as it is avoiding a tightening until we can be comfortable that the economy is in fact growing, you know, the way we want it to be growing.",CHAIRMAN BERNANKE.
273,"So this was a step—it was a step, a precautionary step if you will.",CHAIRMAN BERNANKE.
274,"It was a—the intention is to wait a bit longer and to try to get confirming evidence whether to the—to whether or not the economy is, in fact, conforming to this general outlook variety of tools, and we think we have numerous tools that we—can be used to both manage interest rates and to ultimately unwind the balance sheet when the time comes.",CHAIRMAN BERNANKE.
275,"So I, you know, I’m—I feel quite comfortable that we can—in particular, that we can raise interest rates at the appropriate time, even if the balance sheet remains large for an extended period.",CHAIRMAN BERNANKE.
276,"And that will be true, of course, for, you know, future FOMCs as well.",CHAIRMAN BERNANKE.
277,"Mr. Chairman, Kate Davidson from Politico.",KATE DAVIDSON.
278,"Do you think that all of the recent attention being paid to who will be your replacement has had any immediate effect on the Fed, and could it have any lingering effect on your successor?",KATE DAVIDSON.
279,"And also, do you think the process has just become too politicized, or is this part of a healthy debate?",KATE DAVIDSON.
280,I think the Federal Reserve has strong institutional credibility.,CHAIRMAN BERNANKE.
281,"And it is a strong institution, a highly competent institution, and it’s independent, it’s nonpartisan, and I’m not particularly concerned about the political environment for the Federal Reserve.",CHAIRMAN BERNANKE.
282,"I think the Fed will be—continue to be an important institution in the United States, and that it will maintain its independence going forward.",CHAIRMAN BERNANKE.
283,"Thank you, Mr. Chairman.",GREG ROBB.
284,"Greg Robb, MarketWatch.",GREG ROBB.
285,"Was there a discussion among the Committee today about changing the forward guidance, the 6.5 percent jobless rate?",GREG ROBB.
286,And could you say why the Committee decided to hold that steady in light of the weaker economy?,GREG ROBB.
287,"Well, as I mentioned earlier, the Committee has regularly reviewed the forward guidance, and there are a number of ways in which the forward guidance could be strengthened.",CHAIRMAN BERNANKE.
288,"For example, Mr. Ip mentioned an inflation floor.",CHAIRMAN BERNANKE.
289,There are other steps think that would be desirable.,CHAIRMAN BERNANKE.
290,"Now, it’s very important that we not take any of these steps lightly, that we make sure we understand all the implications, and that we are comfortable that it will be—that any modifications of the guidance will be credible to markets and to the public.",CHAIRMAN BERNANKE.
291,"So, we continue to think about options.",CHAIRMAN BERNANKE.
292,There are a number of options that we have talked about.,CHAIRMAN BERNANKE.
293,"But today, we—as of today, we didn’t choose to make any changes to the guidance.",CHAIRMAN BERNANKE.
294,"Don Lee, L.A. Times.",DON LEE.
295,"As you may know, the Census Bureau reported yesterday that the poverty rate and the median household income saw no improvement last year.",DON LEE.
296,"And I wonder, when you see median incomes turning up significantly for most people, and in light of the fact that people in the middle and the bottom have seen very little of the gains relative to higher income households, how would you assess the—both quantitative easing and Fed policies?",DON LEE.
297,Sure.,CHAIRMAN BERNANKE.
298,So that’s certainly the case that there are too many people in poverty.,CHAIRMAN BERNANKE.
299,There are a lot of complex issues involved.,CHAIRMAN BERNANKE.
300,"There are complex measurement issues, I would just have to mention that.",CHAIRMAN BERNANKE.
301,There are a lot of issues that are really long-term issues as well.,CHAIRMAN BERNANKE.
302,"For example, it might seem a puzzle that the U.S. economy gets richer and richer, and yet there are more poor people.",CHAIRMAN BERNANKE.
303,"And the explanation, of course, is that our economy is becoming more unequal.",CHAIRMAN BERNANKE.
304,"The more very rich people and more people in the lower half who are not doing well, these are—there’s a lot of reasons behind this trend, which has been going on for decades, and economists disagree about the relative importance of things like technology and international trade and unionization and other factors that have contributed to that.",CHAIRMAN BERNANKE.
305,But I guess my first point is that really by Congress and by the Administration.,CHAIRMAN BERNANKE.
306,"And it’s up to them, I think, to take those steps.",CHAIRMAN BERNANKE.
307,"The Federal Reserve is—we are doing our part to help the median family, the median American, because one of our principal goals—we have two principal goals, one is maximum employment, jobs.",CHAIRMAN BERNANKE.
308,The best way to help families is to create employment opportunities.,CHAIRMAN BERNANKE.
309,"We’re still not satisfied, obviously, with where the labor market, the job market is.",CHAIRMAN BERNANKE.
310,We’ll continue to try to provide support for that.,CHAIRMAN BERNANKE.
311,"And then the other goal is price stability, low inflation, which, of course, also helps make the economy work better for people in the middle and the lower parts of the distribution.",CHAIRMAN BERNANKE.
312,So we use the tools that we have.,CHAIRMAN BERNANKE.
313,"It would be better to have a mix of tools at work—not just monetary policy, but fiscal policy and other policies as well.",CHAIRMAN BERNANKE.
314,"But the Federal Reserve, we can—you know, we only have a certain set of tools, and those are the ones that we use.",CHAIRMAN BERNANKE.
315,"Again, our objective—our objectives of creating jobs and maintaining price stability, I think, are quite consistent with helping the average American, but there’s limits to what we can do about long-run trends, and I think those are very important issues that Congress and the Administration, you know, need to look at and decide, you know, what needs to be done there.",CHAIRMAN BERNANKE.
316,"Hi, Jeremy Tordjman, with AFP.",JEREMY TORDJMAN.
317,Some emerging countries are blaming the Fed policies for the financial distress that they are experiencing.,JEREMY TORDJMAN.
318,I wanted to have your take on that.,JEREMY TORDJMAN.
319,"And also, how did you judge the way the markets reacted to your tapering announcement back in June?",JEREMY TORDJMAN.
320,Thank you very much.,JEREMY TORDJMAN.
321,"Well, let me just talk about—I talked a little bit about the communication in June.",CHAIRMAN BERNANKE.
322,"Let me talk just about the emerging markets, which I think is an emerging markets.",CHAIRMAN BERNANKE.
323,I spend a lot of time talking to my colleagues in emerging markets.,CHAIRMAN BERNANKE.
324,So we’re watching that very carefully.,CHAIRMAN BERNANKE.
325,"The United States is part of a globally integrated economic and financial system, and problems in emerging markets—or in any country, for that matter—can affect the United States as well.",CHAIRMAN BERNANKE.
326,"And so, again, we are watching those developments very carefully.",CHAIRMAN BERNANKE.
327,"It is true that changes in longer-term interest rates in the United States—but also in other advanced economies—does have some effect on emerging markets, particularly those who are trying to peg their exchange rate, and can lead to some capital inflows or outflows.",CHAIRMAN BERNANKE.
328,But there are also other factors that affect inflows and outflows.,CHAIRMAN BERNANKE.
329,"Those include changes in risk preference by investors, changes in growth expectations, different perceptions of institutional strength within emerging markets across different countries.",CHAIRMAN BERNANKE.
330,"So there are a lot of factors that are there playing a role, and that’s one reason why different emerging markets have had different experiences.",CHAIRMAN BERNANKE.
331,They have different institutional structures and different policies.,CHAIRMAN BERNANKE.
332,"But, just to come to the bottom line here, we think it’s very important that emerging markets grow and are prosperous.",CHAIRMAN BERNANKE.
333,We pay close attention to what’s happening in those countries—it affects the United States.,CHAIRMAN BERNANKE.
334,"The main point, I guess, I would end with, though, is that what we’re trying to do with our monetary policy here is, I think, my colleagues in the emerging markets recognize, is trying to create a stronger U.S. economy.",CHAIRMAN BERNANKE.
335,And a stronger U.S. economy is one of the most important things that could happen to help the economies of emerging markets.,CHAIRMAN BERNANKE.
336,"And, again, I think my colleagues in many of the emerging markets appreciate that—notwithstanding some of the effects that they may have felt—that efforts to strengthen the U.S. economy and other advanced",CHAIRMAN BERNANKE.
