,Sentences,Speaker
220,"Well, whenever the Fed takes a policy action, there’s always some potential for a signal.",CHAIRMAN BERNANKE.
221,"I mean, that’s true not just in these current times, but anytime the Fed lowers or increases interest rates, and that’s something we have to think about.",CHAIRMAN BERNANKE.
222,"But I think, generally speaking, that those considerations are outweighed by the need to maintain accommodative financial conditions so that it’s attractive to firms to invest and hire, attractive for those who are eligible to buy homes, and so on, and I think that that ultimately is more powerful than the signal from the change in policy.",CHAIRMAN BERNANKE.
223,"In particular, the markets and the news media are very good at picking up the underlying economic data and making assessments of the state of the economy and reporting what different people think about the economy, so I wouldn’t overstate the Fed’s ability to massively change expectations through its statements, for example.",CHAIRMAN BERNANKE.
224,"So, again, I think that while we certainly take that into account, we think it’s important for us to say what we think, and we think it’s important for us to provide the right amount of stimulus to try to help our economy recover from its currently underutilized condition.",CHAIRMAN BERNANKE.
225,"Darren Gersh, Nightly Business Report.",DARREN GERSH.
226,Let me kind of follow up on Peter’s question.,DARREN GERSH.
227,"Why shouldn’t somebody looking at these numbers from the outside say “Look, as aggressive as you say you’ve been, and as aggressive as you have been, it doesn’t look like you’re meeting any of your goals for the next three years on the economy, so why isn’t the Fed doing more now?”  CHAIRMAN BERNANKE.",DARREN GERSH.
228,"Well, again, as I said earlier, the Fed has been doing a great deal.",DARREN GERSH.
229,Just since August we have put a date on our expected period of low interest rates.,DARREN GERSH.
230,We further extension of the expected period of low rates.,DARREN GERSH.
231,"By issuing this expected policy rate information, we hope to convey to the market the extent to which there is support on the Committee for maintaining rates at a low level for a significant time.",DARREN GERSH.
232,"So, you know, I don’t accept the premise that we’ve been passive; we’ve been actually quite active in our policy, and in one respect, the low level of inflation is a validation in the following sense, that there were some who were very concerned that our balance sheet policies and the like would lead to high inflation.",DARREN GERSH.
233,"There’s certainly no sign of that yet, and it hasn’t shown up either in financial markets or in outside forecasters’ expectations.",DARREN GERSH.
234,"Now that being said, as I mentioned earlier, if the situation continues, with inflation below target and unemployment declining at a rate which is very, very slow, then more—our framework, the logic of our framework, says we should be looking for ways to do more.",DARREN GERSH.
235,"It’s not completely straightforward because, of course, we’re now dealing with a variety of nonstandard policy tools—we can’t just lower the federal funds rate 25 basis points like in the good old days—but your basic point is right, that, you know, we need to adopt policies that will both achieve our inflation objectives and help the economy recover as quickly as is feasible.",DARREN GERSH.
236,"And, I would say that your question—actually, an earlier question—shows a benefit of explaining this framework because the framework makes very clear that we need to be thinking about ways in which we can provide further stimulus if we don’t get some improvement in the pace of recovery and a normalization of inflation.",DARREN GERSH.
237,"Mr. Chairman, Patrick Welter from the Frankfurter Allgemeine Zeitung.",PATRICK WELTER.
238,I have two short questions.,PATRICK WELTER.
239,"Your predecessor, Mr. Greenspan, once said about his personal inflation—long-term inflation goal that it would be 0 percent if appropriately measured.",PATRICK WELTER.
240,And I would like you to compare the inflation goal you told us about today with that statement.,PATRICK WELTER.
241,"kind of inflation targeters like the central bank of Sweden or Norway, or are you approaching more the European Central Bank, for example, which has some kind of inflation goal but is not really an inflation targeter?",PATRICK WELTER.
242,Excellent questions.,CHAIRMAN BERNANKE.
243,"So, a literal reading of price stability would say inflation should be at zero.",CHAIRMAN BERNANKE.
244,"Now, there are some technical reasons why that may not be true.",CHAIRMAN BERNANKE.
245,There are probably some measurement biases and other issues that mean that a measured value of inflation above zero is probably consistent with stable prices.,CHAIRMAN BERNANKE.
246,"But as we’ve talked about frequently, we set inflation—our inflation objective in a way that was consistent with both sides of the mandate:  price stability—and 2 percent is low enough that we believe that it’s not going to extensively interfere with financial planning and economic planning on the part of households and businesses—but also in the interest of employment.",CHAIRMAN BERNANKE.
247,A target for inflation that was zero would have several consequences.,CHAIRMAN BERNANKE.
248,"First, we would be spending maybe half of our time, or at least a significant amount of our time, in a deflationary zone.",CHAIRMAN BERNANKE.
249,"And we’ve seen in many instances that deflation can be bad for economic performance and bad for employment, and, therefore, setting an inflation target at zero would be not consistent with the other part of our mandate.",CHAIRMAN BERNANKE.
250,"Incidentally, related to that, a zero inflation rate would mean that nominal interest rates would be at very low levels, typically 2 to 3 percent or whatever they might be, and that would increase the risk and probability that we would be in a situation like today where we really can’t cut the short-term interest rate any further.",CHAIRMAN BERNANKE.
251,So I think there are good reasons from a dual-mandate perspective to have inflation greater than 2 percent.,CHAIRMAN BERNANKE.
252,"And I would add that, you know, if you look at central banks around the world, whether they are use; the ECB, many other central banks either use 2 percent or a range around 2 percent.",CHAIRMAN BERNANKE.
253,So this is not at all different from what many other central banks do.,CHAIRMAN BERNANKE.
254,"Now, are we inflation targeters?",CHAIRMAN BERNANKE.
255,"If by “inflation targeter” you mean a central bank that puts top priority on inflation and other goals, like employment, as subsidiary goals, then the answer is no.",CHAIRMAN BERNANKE.
256,We are a dual-mandate central bank:  We put equal weight on price stability and maximum employment; those are the goals given to us by the Congress.,CHAIRMAN BERNANKE.
257,"And so, in that respect, as I mentioned earlier, I think, to Greg, we’re not absolutists:  If there’s a need to let inflation return a little bit more slowly to target in order to get a better result in employment, then that’s something that we would be willing to do.",CHAIRMAN BERNANKE.
258,"Having said all that, I think it’s worth noting that even banks that—central banks that call themselves inflation targeters typically pay at least some attention to other parts of the economy:  employment, growth, financial stability, and the like.",CHAIRMAN BERNANKE.
259,"So I don’t think there’s really any central bank, or very few, at least, that focus only on inflation.",CHAIRMAN BERNANKE.
260,"But again, in terms of terminology, I guess I would reject that term for the Federal Reserve because we are going to be evenhanded in treating the price stability and maximum employment parts of our mandate on a level footing.",CHAIRMAN BERNANKE.
261,Thank you.,ZACHARY GOLDFARB.
262,Zach Goldfarb from the Washington Post.,ZACHARY GOLDFARB.
263,Two questions.,ZACHARY GOLDFARB.
264,"First, can you clarify whether if actual economic conditions match their projections, that’s an acceptable future course, or that would require additional easing?",ZACHARY GOLDFARB.
265,"And secondly, in the past, a number of times you said that even when interest rates are at the zero bound, the Fed can still have a significant impact on influencing economic growth; do you still believe that the Fed has the capacity to deploy tools that would have a significant impact on bringing down CHAIRMAN BERNANKE.",ZACHARY GOLDFARB.
266,"On the first question, I, you know—as was pointed out by Steve, for example—we’ve had some good data recently.",ZACHARY GOLDFARB.
267,"I think there’s some uncertainty about where the economy is going, and we want to continue to observe how the economy is developing.",ZACHARY GOLDFARB.
268,"But I would say that, as I’ve said on several—in several answers, that if recovery continues to be modest and progress on unemployment very slow, and if inflation appears to be likely to be below target for a number of years out—so the configuration we’re talking about in the projections—then I think there would be a very strong case, based on our framework, for finding a different—additional tools for expansionary policies or to support the economy.",ZACHARY GOLDFARB.
269,So we’ll continue to look at the different options and try to decide what might be most effective.,ZACHARY GOLDFARB.
270,We are in a difficult situation in terms of the effectiveness of policy tools.,ZACHARY GOLDFARB.
271,"My own view, thinking about the effects, for example, of additional purchases—additional securities purchases, I’ve been pretty satisfied in the sense that—in the following sense, that purchases do seem to have the desired effects on financial conditions:  They tend to ease financial conditions, they tend to lower interest rates, they tend to strengthen asset prices.",ZACHARY GOLDFARB.
272,And those are exactly the kinds of things that monetary policy normally does in order to try to provide stableness to the economy.,ZACHARY GOLDFARB.
273,What has been a bit more uncertain is the effectiveness of the transmission mechanism.,ZACHARY GOLDFARB.
274,"And we have seen some developments in the economy that have probably weakened the effectiveness of policy, including, notably, the housing sector, where one would expect—with mortgage rates below 4 percent, one would expect to see more activity than we’ve been seeing.",ZACHARY GOLDFARB.
275,And the problems in housing finance and so on are part of the reason that the expansionary stimulus is not feeding through as much as we would like to the real economy.,ZACHARY GOLDFARB.
276,"I would not say, though, that further analyze and study those tools and try to make comparisons in terms of effectiveness, risks, and the like.",ZACHARY GOLDFARB.
277,So I think we still have a process to figure out what is the most effective approach.,ZACHARY GOLDFARB.
278,"Does that—yeah, okay.",ZACHARY GOLDFARB.
279,"Steve Beckner, Market News International, Mr. Chairman, with a question about the new forward guidance language in the statement itself.",STEVE BECKNER.
280,"And Peter anticipated one of my questions about the potential danger of it sending a negative signal, but let me ask, What was the rationale for continuing to have forward guidance phraseology instead of just letting these forecasts, these new forecasts of the funds rates, speak for themselves?",STEVE BECKNER.
281,"No, that’s a very good question.",CHAIRMAN BERNANKE.
282,"I might have commented on Zach’s question that our two main tools at this point—given that short-term interest rates are close to zero—are asset purchases, but the other is communications.",CHAIRMAN BERNANKE.
283,"And to the extent that we can communicate that rates will be lower for longer, that will ease financial conditions and be a way that we can affect the state of the economy.",CHAIRMAN BERNANKE.
284,And that’s part of the reason—other than just a general desire for transparency—that we brought out some of these ideas at this point.,CHAIRMAN BERNANKE.
285,"The reason that we just don’t release the economic projections and leave it at that is because, while the economic projections of future policy rates are an important input to our policy discussions around the table, the decision ultimately is made by the Federal Open Market Committee, you know, which is the voters sitting around the table, and in a process by which we exchange ideas and make arguments and come to a collective determination.",CHAIRMAN BERNANKE.
286,"So, you know, we don’t set the federal funds interest rate by having members send in their vote and not having a meeting; we have a meeting for a reason, which is to talk to each other and try to come to some kind of rates, but clearly, because the participants and the people around the table are the same, the projections should give significant information about where the FOMC is likely to go.",CHAIRMAN BERNANKE.
287,Hugues Honoré with Agence France-Presse.,HUGUES HONORÉ.
288,"The FOMC stated that global growth has slowed and, of course, that is weighing on financial conditions in the U.S.  Arguably, one way that the Federal Reserve could help would be by extending a loan to the International Monetary Fund.",HUGUES HONORÉ.
289,"There have been other central banks that have been doing that when the government was reluctant to do so, and we have all noted that the Fed was not shy when it came to extending loans to international financial institutions, private banks, and so on that are based or that have subsidiaries in the U.S.  Is it something that you could consider if the sovereign debt crisis got worse?",HUGUES HONORÉ.
290,"Well, lending to financial institutions is part of our mandated function; it’s part of our raison d’être to provide a lender of last resort in the case of a panic, as we’ve done in the recent crisis.",CHAIRMAN BERNANKE.
291,Committing funds to the IMF I don’t think is within the purview of the Federal Reserve.,CHAIRMAN BERNANKE.
292,That’s a decision that’s made in the first instance by the Treasury and the Administration and in the second instance via approval through the Congress.,CHAIRMAN BERNANKE.
293,"So I think the appropriate deciders in that case would be the Administration and the Congress, not the Federal Reserve.",CHAIRMAN BERNANKE.
294,"Scott Spoerry, sir, from CNN.",SCOTT SPOERRY.
295,"My head’s full of questions, but I’m going to try and limit it to two related questions.",SCOTT SPOERRY.
296,You’re linking your inflation target of 2 percent to the PCE.,SCOTT SPOERRY.
297,The PCE is something that hundreds of millions of Americans have no idea what it is; they do know what the CPI is.,SCOTT SPOERRY.
298,"Can you explain, in layman’s terms, something that regular folks might understand, why they should not worry too much when inflation by and to the targeting because the Fed’s always been a little bit vague in terms of what sort of inflation it would accept, and this is a marked change.",SCOTT SPOERRY.
299,"Because criticism of the Federal Reserve—criticism of you, but the institution itself has been so intense this year because it’s a political year—there are people out there who are going to say “The Federal Reserve has finally just admitted it.",SCOTT SPOERRY.
300,Their policy is to destroy 2 percent of the value of my dollars every year.”  How are you going to respond to those people?,SCOTT SPOERRY.
301,"And also, could you answer the question about the CPI and the PCE?",SCOTT SPOERRY.
302,Thank you.,SCOTT SPOERRY.
303,Sure.,CHAIRMAN BERNANKE.
304,"Well, we chose the PCE index for some, I think, very valid technical reasons.",CHAIRMAN BERNANKE.
305,"It better allows—better accounts for changes in people’s purchasing patterns; you know, when some things become more expensive, people will tend to move to other types of goods and services.",CHAIRMAN BERNANKE.
306,"That’s not accounted for by the CPI, which has fixed weights.",CHAIRMAN BERNANKE.
307,"It also—the PCE—I think more relevant to the average person, the PCE includes all health-care costs, not just out-of-pocket costs, and that has two benefits.",CHAIRMAN BERNANKE.
308,"One is, it reduces the share of the inflation index which is tied to housing.",CHAIRMAN BERNANKE.
309,"And the CPI has a very large share devoted to housing, and a large share of that part of the index is imputed—that is, essentially made-up numbers.",CHAIRMAN BERNANKE.
310,"So that’s one benefit, to keep the—you know, not to put too much weight on the imputed housing numbers, which is part of the CPI.",CHAIRMAN BERNANKE.
311,"The other is that, even if people are not paying for health care immediately out-of-pocket, they do pay for it, either through taxes or through reduced wages as, you know, increased health-care costs raise insurance premiums for employers.",CHAIRMAN BERNANKE.
312,So I think this is probably a better measure of the inflation that’s faced by typical consumers than the CPI is.,CHAIRMAN BERNANKE.
313,"That being said, these various measures—the CPI and others, PCE index and others—move very closely together, and you’re not going to have a situation where the CPI is 10 percent and the closely together.",CHAIRMAN BERNANKE.
314,"So, in that respect, I think if people look at the CPI, they should feel pretty comfortable that, you know, that’s going to be very close to where the PCE inflation is.",CHAIRMAN BERNANKE.
315,"On the 2 percent, again, that’s where the United States has been for many years.",CHAIRMAN BERNANKE.
316,That’s where most central banks are around the world.,CHAIRMAN BERNANKE.
317,"There’s a very good reason for it, which is to avoid deflation, which is very negative.",CHAIRMAN BERNANKE.
318,"I think the argument that, you know, the value of your dollar declines at 2 percent a year is just not really a very good one, unless you’re one of those people who does their lifetime saving in the mattress.",CHAIRMAN BERNANKE.
319,"Most people invest in various kinds of instruments, receiving a rate of interest.",CHAIRMAN BERNANKE.
320,"And now, it’s true, as has been pointed out, that for the moment interest rates are pretty low, but they’re still positive.",CHAIRMAN BERNANKE.
321,"But over a longer period of time, if you—even if you have money in a CD or some other investment vehicle, the interest rate will compensate you for inflation.",CHAIRMAN BERNANKE.
322,"I mean, the two will be tied together.",CHAIRMAN BERNANKE.
323,"And so there really shouldn’t be, you know—at levels of inflation this low, interest rates should pretty much fully compensate for the losses to savers.",CHAIRMAN BERNANKE.
324,"But I would reiterate that we are not unaware of the problems that low interest rates cause for savers, cause for pension fund contributions, insurance companies, and other parts of the economy, and we do try to take that into account as we think about other ramifications of our policy.",CHAIRMAN BERNANKE.
325,"Thank you, Mr. Chairman.",PETER COOK.
326,Peter Cook of Bloomberg Television.,PETER COOK.
327,"Two questions, if I could, separate from your role here as Fed Chairman.",PETER COOK.
328,"Two issues in Congress right now, on which your advice might be worthwhile.",PETER COOK.
329,"The payroll tax cut is coming up for debate again, this debate about whether to extend it for a full year.",PETER COOK.
330,What is your assessment right now of the impact that would have on the U.S. economy if it was not extended?,PETER COOK.
331,"And likewise, what if the Congress were to not implement the 1.2 on automatic spending cuts imposed by the CHAIRMAN BERNANKE.",PETER COOK.
332,"Well, as you know, the Federal Reserve makes it a policy to try to avoid commenting on specific individual tax and spending programs, and I don’t have those numbers at hand in any case.",PETER COOK.
333,"But what I would say is the following—is that what I’ve tried to convey to Congress, and I think many other economists have taken the same view, is that responsible fiscal policy has at least two components at this point.",PETER COOK.
334,"One is, of course, importantly, to achieve fiscal sustainability.",PETER COOK.
335,"And to achieve fiscal sustainability over a long period of time, we need to be acting soon—now would be preferable—to making credible commitments to reducing spending, to improving our programs, to modifying or simplifying our tax code, and so on, so as the ways that will be persuasive to the markets or to the public that over the longer term, over the next 10, 20, 30 years, that our fiscal position will be sustainable.",PETER COOK.
336,So that’s an important thing to do.,PETER COOK.
337,It relates to the second part of your question.,PETER COOK.
338,"I think it’s important to take steps at least to—again, the specific steps are up to Congress, but it’s important that action be taken to provide a credible plan to achieve fiscal sustainability.",PETER COOK.
339,"The second part of my recommendation, though, is that we need at this juncture to be sensitive to the effects of whatever policy decisions are made on what is still a very fragile recovery.",PETER COOK.
340,"Again, there are many ways to do that, but I think that should be taken into account as people are looking at policy alternatives in terms of taxes or spending.",PETER COOK.
