,Sentences,Speaker
242,"So, the kind of optimal policy path that Vice Chairman Yellen showed is indicative of the kinds of analysis we’ve done.",CHAIRMAN BERNANKE.
243,"I mean, we’ve run it for a variety of different scenarios, different assumptions about models, and so on, but the general  character of that interest rate path, i.e., that it stays low until unemployment is in the vicinity of 6½ or a little lower, and then rises relatively slowly, which goes back to the question that was asked earlier, that it doesn’t involve a rapid removal of accommodation after that point is reached.",CHAIRMAN BERNANKE.
244,"That is consistent with that kind of analysis, and that’s the type of analysis that was not the only thing we looked at but was informative in our discussion.",CHAIRMAN BERNANKE.
245,"You’ll note also in that kind of policy path, of the type that she discussed, that inflation stays essentially at 2 or very close to 2.",CHAIRMAN BERNANKE.
246,"In terms of inflation forecast, the—what the Committee will do on a regular basis is include in its statement its views of where inflation is likely to be a year from now.",CHAIRMAN BERNANKE.
247,"For example, currently, we already say that, you know, we expect inflation to run at or below the Committee’s objective in a longer term.",CHAIRMAN BERNANKE.
248,"The intellectual exercise we’ll be doing is asking ourselves if we maintain low rates along the lines suggested by this policy, would we expect inflation to cross the threshold or reach that level?",CHAIRMAN BERNANKE.
249,"Now, it’s very important that the public, the media, the markets find our projections credible, obviously.",CHAIRMAN BERNANKE.
250,"And so for that reason, you know, we will be referring extensively to publicly available information such as various measures of inflation—I mentioned some in my opening remarks—outside forecasts, the breakevens from inflation protected bonds, et cetera.",CHAIRMAN BERNANKE.
251,"So, if our outlook deviates in any sense in a significant way from sort of what all these things are saying, at a minimum, it will be incumbent on me and the rest of us to explain that.",CHAIRMAN BERNANKE.
252,"But my expectation is that our projections will be broadly consistent with public views, public information, and so I think we can manage the credibility issue.",CHAIRMAN BERNANKE.
253,"But again, just to be clear, the projection that matters for our determination is the one that the Committee collectively comes up with.",CHAIRMAN BERNANKE.
254,"Sir, you’ve articulated more clearly than ever your commitment to reduce unemployment, but you’ve also said that you’re not actually doing anything more to achieve that goal—that you still expect it to be three years away, that you’re disappointed with the pace of progress, and that inflation is not the limiting factor.",BINYAMIN APPLEBAUM.
255,What is the limiting factor?,BINYAMIN APPLEBAUM.
256,Why is the Fed not announcing today additional measures to reduce unemployment?,BINYAMIN APPLEBAUM.
257,What would it take for you to get that?,BINYAMIN APPLEBAUM.
258,"Well, we took—the question was whether this was something new relative to September, I think September was the date where we did do a substantial increase in accommodation.",CHAIRMAN BERNANKE.
259,"At that point, we announced our dissatisfaction with the state of the labor market and the outlook for jobs and said we would take further action if the outlook didn’t improve.",CHAIRMAN BERNANKE.
260,And what we’ve done today is really just following through what we said.,CHAIRMAN BERNANKE.
261,"So, I would say that, you know, looking at it from the perspective of September, that we have, in fact, taken significant additional action to provide support for the recovery and for job creation.",CHAIRMAN BERNANKE.
262,"The reason—one of the considerations though, as I’ve talked about, is that, you know, given that we are now in the world of unconventional policy that has both uncertain costs and uncertain efficacy or uncertain benefits, you know, that creates a more—somewhat more complicated policy decision than the old style of just changing the federal funds rate.",CHAIRMAN BERNANKE.
263,"You know, there are concerns that I’ve talked about in these briefings before that if the balance sheet gets indefinitely large that there would be potential risks in terms of financial stability, in terms of market functioning.",CHAIRMAN BERNANKE.
264,And the Committee takes these risks very seriously.,CHAIRMAN BERNANKE.
265,And they impose a certain cost on policy that doesn’t exist when you’re dealing only with the federal funds rate.,CHAIRMAN BERNANKE.
266,"And so what we’re trying to do here is balance the potential benefits, in terms of lower  unemployment and inflation at target, against the reality that as the balance sheet gets bigger that there’s greater costs that might be associated with that, and those have to be taken to account.",CHAIRMAN BERNANKE.
267,"Sir, if I can just follow, so these forecasts presumably incorporate the actions taken into account, and so given those actions, it will still be three years until you achieve your goals.",BINYAMIN APPLEBAUM.
268,"Is the message to people who are unemployed basically, “We are doing all we can?”  Is this the conclusion that, given that balance of factors, this is the most we can expect?",BINYAMIN APPLEBAUM.
269,"Well, first of all, again, these—the projections that you’re looking at are based on each individual—this is not a Committee collective projection.",CHAIRMAN BERNANKE.
270,"What they are, of course, is 19 separate participants making their own projections based on their own views of optimal policy.",CHAIRMAN BERNANKE.
271,"So, for example, it includes those folks who think that we shouldn’t be doing any more purchases and their forecasts are included in there as well.",CHAIRMAN BERNANKE.
272,"So, it’s not exactly an apples to apples comparison, but it is true that if we could wave a magic wand and get unemployment down to 5 percent tomorrow, obviously we would do that, but there are constraints in terms of the dynamics of the economy, in terms of the power of these tools, and in terms of the fact that we do need to take into account, you know, the possibility of other costs and risks that might be associated with a large expansion of our balance sheet.",CHAIRMAN BERNANKE.
273,"To just—Darren Gersh, Nightly Business Report.",DARREN GERSH.
274,"So just following up on that last question, how helpful would it be to see, as part of the fiscal cliff resolution, some near-term stimulus?",DARREN GERSH.
275,The President’s proposed that.,DARREN GERSH.
276,"Do you think—how helpful do you think that would be and, I’ll ask my follow up now, whatever happened to your southern accent?",DARREN GERSH.
277,"Well, on the second one, I’d like to think I’m bilingual.",CHAIRMAN BERNANKE.
278,"When I go home sometimes I—it comes out pretty strongly, but I won’t try to do that here.",CHAIRMAN BERNANKE.
279,"So, I  try to be careful, as you know, not to give views on specific tax and spending programs.",CHAIRMAN BERNANKE.
280,"I think, of course, obviously those are the province of the Administration and Congress.",CHAIRMAN BERNANKE.
281,"The attitude I’ve taken has been that, at a minimum, Congress should try to do no harm, that they should try to avoid policies that significantly slow or derail the recovery at this point.",CHAIRMAN BERNANKE.
282,So I think that’s the critical thing along with the long-term objective of achieving a sustainable fiscal path.,CHAIRMAN BERNANKE.
283,"Now, given that basic recommendation, you know, Congress can consider variations.",CHAIRMAN BERNANKE.
284,"For example, if they believe that they can achieve a strong, credible future path for fiscal policy, that would give them potentially some space to do something a little bit more expansionary in the short term.",CHAIRMAN BERNANKE.
285,"But, those are judgments I think that Congress has to make about whether they can simultaneously continue supportive fiscal policy in the short term while maintaining the credibility that, in fact, they will be addressing our structural deficit problems in the longer term.",CHAIRMAN BERNANKE.
286,And that is I think really a question for them and for their staff.,CHAIRMAN BERNANKE.
287,Kristina Peterson of Dow Jones.,KRISTINA PETERSON.
288,"Looking over the past year or several years, how would you evaluate the Fed’s accuracy making economic forecasts, and how does that affect the ability to make monetary policy decisions, especially as it’s connected to the thresholds?",KRISTINA PETERSON.
289,"Well, I think it’s fair to say that we have overestimated the pace of growth, total output growth, GDP growth, from the beginning of the recovery and we have had therefore—had to continue to scale down our estimates of output growth.",CHAIRMAN BERNANKE.
290,"But interestingly, at the same time, we have been more accurate, not perfectly accurate by any means, but we’ve been somewhat more accurate in forecasting unemployment.",CHAIRMAN BERNANKE.
291,And how do you reconcile those two things?,CHAIRMAN BERNANKE.
292,"I talked about this in remarks I gave at the New York Economic Club recently, right before Thanksgiving.",CHAIRMAN BERNANKE.
293,"And I think the reconciliation is that what we’re  learning is that, at least temporarily, the financial crisis may have reduced somewhat the underlying potential growth rate of the U.S. economy.",CHAIRMAN BERNANKE.
294,"It has interfered with business creation, with investment, with technological advances, and so on.",CHAIRMAN BERNANKE.
295,And that can account for at least part of the somewhat slower growth.,CHAIRMAN BERNANKE.
296,"At the same time, though, what—of course, what monetary policy influences is not potential growth, not the underlying structural growth.",CHAIRMAN BERNANKE.
297,That’s for—many other different kinds of policies affect that.,CHAIRMAN BERNANKE.
298,"What monetary policy affects, primarily, is the state of the business cycle, the amount of excess unemployment or the extent of recession in the economy.",CHAIRMAN BERNANKE.
299,"And there, I think we’ve also perhaps underestimated a bit the recession, but we’ve been much closer there.",CHAIRMAN BERNANKE.
300,And I think therefore that we’ve been able to address that somewhat more effectively with quite accommodative policies.,CHAIRMAN BERNANKE.
301,"That being said, of course, we have over time, as we have seen disappointment in growth and job creation, we have obviously, as we did in September, have added accommodation and we’ve continued—we continue to reassess the outlook.",CHAIRMAN BERNANKE.
302,"I think it’s only fair to say that economic forecasting beyond a few quarters is very, very difficult.",CHAIRMAN BERNANKE.
303,"And what we basically are trying to do is create a plausible scenario which we think is reasonably likely—base policy on that, but we prepared to adjust as new information comes in and as the outlook changes, and inevitably it will.",CHAIRMAN BERNANKE.
304,"Thank you, Mr. Chairman.",GREG IP.
305,Greg Ip of the Economist.,GREG IP.
306,Economists have long believed that central banks cannot affect the unemployment rate in the long run.,GREG IP.
307,That’s one reason you’ve seen a move towards central banks being given mandates for low inflation only.,GREG IP.
308,"Can you explain if the Fed, by tying its monetary policy so explicitly to an unemployment threshold, whether that is consistent or inconsistent with that longstanding view?",GREG IP.
309,"And, if it’s consistent, how is this superior to simply having a threshold for inflation only?",GREG IP.
310,And would the approach that you’re now taking be possible if the Fed had only a mandate for low inflation?,GREG IP.
311,"Well, it’s entirely consistent with your view, with the point that you made.",CHAIRMAN BERNANKE.
312,So let me just reiterate it.,CHAIRMAN BERNANKE.
313,"As we stated, in fact, in our January set of principles, the central bank cannot control unemployment in the long run.",CHAIRMAN BERNANKE.
314,I’d add a caveat to this.,CHAIRMAN BERNANKE.
315,"There’s a little bit of a caveat here, which is that very extended periods of unemployment can interfere with the workings of the labor market.",CHAIRMAN BERNANKE.
316,"And so, if the Fed were not to address a large unemployment problem for a long time, it might, in fact, have some influence on the long-term unemployment rate.",CHAIRMAN BERNANKE.
317,"But as a general rule, as a general rule, and I think this is the right baseline, the long-term unemployment rate is determined by a range of structural features of the economy and a range of economic policies and not by monetary policy.",CHAIRMAN BERNANKE.
318,"So that being said, what our 6½ percent threshold is is—as I said in my opening remarks, it is not a target—what it is is a guidepost in terms of when the beginning of the reduction of accommodation could begin.",CHAIRMAN BERNANKE.
319,"It could be later than that, but at least by that time, no earlier than that time.",CHAIRMAN BERNANKE.
320,"So it’s really more like a reaction function or a Taylor rule, if you will.",CHAIRMAN BERNANKE.
321,I don’t want—I’m—I’ll get—I’m ready to get the phone call from John Taylor.,CHAIRMAN BERNANKE.
322,"It is not a Taylor rule but it has the same feature that it relates policy to observables in the economy, such as unemployment and inflation.",CHAIRMAN BERNANKE.
323,"So, what it’s basically doing is saying how our policy will evolve over time as the economy evolves.",CHAIRMAN BERNANKE.
324,"It has no implication that we can affect the long-run unemployment rate, which we believe is lower than 6½ percent.",CHAIRMAN BERNANKE.
325,We think it’s somewhere between 5 and 6 according to our SEP projections.,CHAIRMAN BERNANKE.
326,We are a dual mandate central bank and I think that providing information on both sides is more helpful.,CHAIRMAN BERNANKE.
327,"So, I understand your point but I think that it’s—that providing information on unemployment and inflation gives more information to the markets, to the public that allows them to infer how our policy is likely to evolve.",CHAIRMAN BERNANKE.
328,[Speaker unknown; inaudible remark]   CHAIRMAN BERNANKE.,CHAIRMAN BERNANKE.
329,Unless—so long as the inflation condition is met.,CHAIRMAN BERNANKE.
330,It’s correct.,CHAIRMAN BERNANKE.
331,"Mr. Chairman, Wyatt Andrews, CBS News.",WYATT ANDREWS.
332,I’d like—still like to hear a little bit more about why you made this announcement today specifically tying federal funds and your policy to the 6.5 percent number?,WYATT ANDREWS.
333,I’m sure you have some sort of theory about what you hope changes in the economy as a result of this announcement.,WYATT ANDREWS.
334,"If so, what is it?",WYATT ANDREWS.
335,"Well, we think it’s a better form of communication.",CHAIRMAN BERNANKE.
336,"We think it’s—by using the thresholds which ties rates to economic conditions, we’re more transparent about what’s going to determine our policy in the future.",CHAIRMAN BERNANKE.
337,"The date-based guidance, it served a purpose.",CHAIRMAN BERNANKE.
338,"But it had the problem that whenever economic outlook changed, the Committee was faced with the question of whether we should change the date-based guidance, and we did change it a couple of times.",CHAIRMAN BERNANKE.
339,But that was a nontransparent process.,CHAIRMAN BERNANKE.
340,Nobody understood exactly why we made a particular change because we were not providing any kind of fundamental information about how our policy is linked to the underlying outlook.,CHAIRMAN BERNANKE.
341,"And so, we, I believe, certainly, that this approach is superior.",CHAIRMAN BERNANKE.
342,"I’m not saying it’s the best possible approach, there may be other things we can do in the future.",CHAIRMAN BERNANKE.
343,"We’re always looking to find ways to improve our communication but I do think it’s more transparent and will allow the markets to respond quickly and promptly to changes in the outlook by adjusting when they think rate increases will begin, and therefore, it’ll act, to some extent, like an automatic stabilizer.",CHAIRMAN BERNANKE.
344,"So if the outlook worsens and that leads markets to think that the increase in rates is further out in the future, that will tend to lower longer-term rates and that would tend to be supportive of the economy.",CHAIRMAN BERNANKE.
345,So that has an automatic stabilizer type effect.,CHAIRMAN BERNANKE.
346,It kind of offsets adverse shocks.,CHAIRMAN BERNANKE.
347,So it’s a better form of communication.,CHAIRMAN BERNANKE.
348,"As I said, we discussed it quite extensively at the last meeting.",CHAIRMAN BERNANKE.
349,"And  so—and frankly, given that it’s a relatively complex change, it seemed like it would be a good idea to do it at a meeting where there was a press conference.",CHAIRMAN BERNANKE.
350,"So, we decided since we’re ready to go why not make the change earlier and get the benefit earlier.",CHAIRMAN BERNANKE.
351,"As a quick follow-up, are you—did you see a level of uncertainty in the business community that you hope to solve by this announcement?",WYATT ANDREWS.
352,"Well, at the moment, I think that the expectations of the business community and of the Federal Open Market Committee happen to be pretty well aligned.",CHAIRMAN BERNANKE.
353,"If you look at the financial market indicators, the future federal funds rate path, it’s pretty consistent with the mid-2015 date-based guidance that we had been providing.",CHAIRMAN BERNANKE.
354,"So I’m not saying there was a major inconsistency between what the business community was expecting, the markets were expecting, and what we were expecting.",CHAIRMAN BERNANKE.
355,So that wasn’t really the issue.,CHAIRMAN BERNANKE.
356,"The problem is that, looking forward, that what happens if there is a significant change either for the better, or for the worse, in the outlook?",CHAIRMAN BERNANKE.
357,"Under the date-based guidance, that would require the Committee to determine, you know, what the new date is and to make that change in a nontransparent way.",CHAIRMAN BERNANKE.
358,"But under this threshold-based guidance, the markets and the business community can make that calculation on their own and adjust that—their estimates of when rates will begin to increase based only on their own forecast and not have to wait for the Federal Open Market Committee to give them a date.",CHAIRMAN BERNANKE.
359,So we just think it’s a better approach.,CHAIRMAN BERNANKE.
360,"Mr. Chairman, Josh Zumbrun, Bloomberg News.",JOSH ZUMBRUN.
361,"By mid-2015, the recovery is going to be nearly six years old.",JOSH ZUMBRUN.
362,The average postwar recovery has been a little less than five.,JOSH ZUMBRUN.
363,We’re already banking on a very long expansion.,JOSH ZUMBRUN.
364,"You expect, by mid-2015, the funds rate is going to be at zero percent, your balance sheet is potentially at $4 trillion.",JOSH ZUMBRUN.
365,"If the business  cycle runs out of steam and you’re still at zero percent interest rates, does the Fed no longer have a forceful response in that situation?",JOSH ZUMBRUN.
366,"Well, the Fed will always, you know, keep—we’ve innovated quite a bit in the last few years and it’s always possible we could find new ways to provide support for the economy.",CHAIRMAN BERNANKE.
367,"But it’s certainly true, I’ve—you know, there’s no doubt that with interest rates near zero and with the balance sheet already large, that the ability to provide additional accommodation is not unlimited and that that’s just a reality and that actually is an argument, I think, for being a little bit more aggressive now.",CHAIRMAN BERNANKE.
368,"I mean, it’s a really good objective to get the economy moving, to get some momentum that protects the economy against unanticipated shocks that might occur, and gets us off the zero bound earlier.",CHAIRMAN BERNANKE.
369,"So, exactly for those reasons, the kind of risks that arise when the—when policy interest rates are close to zero, and the greater difficulty in providing additional policy support, I think that’s an argument for being somewhat more proactive now, when we still have the ability to do that, and to try to get the economy, you know, back to a healthy condition.",CHAIRMAN BERNANKE.
370,"Hi, Chairman.",DONNA BORAK.
371,Hi.,CHAIRMAN BERNANKE.
372,Donna Borak with American Banker.,DONNA BORAK.
373,My question pertains to the Volcker Rule.,DONNA BORAK.
374,"Regulators, earlier this year, seemed cautiously optimistic that they’d be able to finalize a rule by the end of the year.",DONNA BORAK.
375,"However, that seems a bit unlikely at this point.",DONNA BORAK.
376,"And now, as you know, lawmakers are calling for a two-year implementation delay on the rule.",DONNA BORAK.
377,"Given the fact that it’s been such a lengthy process, can you tell us where things stand at this point?",DONNA BORAK.
378,How much closer are we to a final rule?,DONNA BORAK.
379,Have the agencies been able to work out their differences?,DONNA BORAK.
380,"And, if you may, a prediction on when we might actually see a rule.",DONNA BORAK.
381,We’ve made quite a bit of progress.,CHAIRMAN BERNANKE.
382,"It’s a difficult, complex rule, as you know, and we’ve had, I think I recall, 18,000 comments or something like that.",CHAIRMAN BERNANKE.
383,So it’s been a lot to look at.,CHAIRMAN BERNANKE.
384,"There are a lot of concerns that arose even from, you know, foreign commenters about the effects on their bond markets, et cetera.",CHAIRMAN BERNANKE.
385,So there’s been a lot of work to do.,CHAIRMAN BERNANKE.
386,"There, I think there is quite a bit of agreement, I wouldn’t say a final agreement, but quite a bit of agreement on key points among the regulators, at this juncture.",CHAIRMAN BERNANKE.
387,"And, of course, if Congress gives us some other instruction, we’ll follow that, but so far, we haven’t received any different instruction.",CHAIRMAN BERNANKE.
388,So it’s our intent to try to get this done early in 2013.,CHAIRMAN BERNANKE.
389,"Peter Barnes, Fox Business, Mr. Chairman.",PETER BARNES.
390,"Since your last press conference with us, we’ve had an election.",PETER BARNES.
391,"One of the candidates in that election, Governor Romney, said that he would not reappoint you to a third term as Chairman.",PETER BARNES.
392,President Obama did not weigh in on the issue but he was—he did win reelection.,PETER BARNES.
393,"If the President were to call you and say, “Ben, your country needs your continued stewardship at the Federal Reserve.",PETER BARNES.
394,"We need you to stay and finish the job, see this through.”  Would you consider it?",PETER BARNES.
395,"Would you do it, and, by chance, have you had any conversations to that effect with the President or anybody on his team?",PETER BARNES.
396,Thank you.,PETER BARNES.
397,"So to answer the last part, no, I haven’t had any conversations.",CHAIRMAN BERNANKE.
398,"I think the President has got quite a few issues he needs to be thinking about, from fiscal cliff to many other appointments and so on.",CHAIRMAN BERNANKE.
399,"From my own perspective, I just, I really don’t have anything to add from the last press conference.",CHAIRMAN BERNANKE.
400,"I am very much engaged in these difficult issues that we’re discussing today, and I have not been spending time thinking about my own future.",CHAIRMAN BERNANKE.
401,So I don’t really have anything to add there.,CHAIRMAN BERNANKE.
402,"Okay, Mr. Chairman.",KEVIN HALL.
403,Thank you.,KEVIN HALL.
404,"The two questions, taking the Goldfarb rule into effect, one having to do with the CPI, there’s a lot of debate now with the Boehner plan about this chained CPI.",KEVIN HALL.
405,As an econ—not as a Fed Chairman but as an economist—is there a logic in going to that?,KEVIN HALL.
406,Do you think it’s a move that should be done separate from the politics of it?,KEVIN HALL.
407,"And again, with your economist hat, the labor market, you talked about the importance, not looking at the 6.5 percent threshold, but the broader conditions.",KEVIN HALL.
408,A big debate—Steve Liesman’s nemesis talks a lot about people being beamed to Mars.,KEVIN HALL.
409,"In your mind, what is happening in the job market?",KEVIN HALL.
410,Are we creating jobs?,KEVIN HALL.
411,Is that why it’s coming down or is it because people—the degree of discouraged workers?,KEVIN HALL.
412,What is your sense of how quickly it’s fallen because of new employment?,KEVIN HALL.
413,"So, on the first question, the chained CPI versus the fixed-weight CPI is a technical issue.",CHAIRMAN BERNANKE.
414,"The chained CPI is technically better, according to most economists, because it allows for changes in the mix of goods and services that people actually consume more effectively.",CHAIRMAN BERNANKE.
415,"However, whether, you know, whether that’s more appropriate for, say, Social Security indexing or not, I think that’s ultimately a political decision.",CHAIRMAN BERNANKE.
416,I suppose a rejoinder would be that neither the CPI nor the chained CPI may necessarily be a particularly good measure of the cost of living for Social Security recipients.,CHAIRMAN BERNANKE.
417,"So, those are the kinds of questions that Congress is going to have to deal with.",CHAIRMAN BERNANKE.
418,Second part of your question was?,CHAIRMAN BERNANKE.
419,The debate over the extent to which the unemployment rate is falling from—   CHAIRMAN BERNANKE.,KEVIN HALL.
420,"Ah, yes.",KEVIN HALL.
421,Sorry.,KEVIN HALL.
422,New jobs versus people leaving.,KEVIN HALL.
423,Yes.,CHAIRMAN BERNANKE.
424,"Well, you know, you can see the comparison by looking, for example, at the household survey, which gives estimates of how many people are added to the labor force, how many are added to the employed, how many people are leaving the labor force, and it’s true that part of the decline in unemployment—and indeed all of it in the last reading, but over the recovery, part of the decline in unemployment has come from declines in participation rates, that is, people leaving the labor force.",CHAIRMAN BERNANKE.
425,"Some of that decline in participation appears to be due to longer-run factors, aging and changing patterns of work among women.",CHAIRMAN BERNANKE.
426,"So those things were probably not directly related to the recession, for example.",CHAIRMAN BERNANKE.
427,"But beyond that downward trend, there’s been some additional decline in labor force participation, and in the ratio of employment to population, which presumably is linked to discouragement about the state of the labor force.",CHAIRMAN BERNANKE.
428,So that certainly is part of the issue.,CHAIRMAN BERNANKE.
429,"That being said, obviously there has been a good bit of job creation.",CHAIRMAN BERNANKE.
430,You can see that either in the household survey or in the payroll establishment survey.,CHAIRMAN BERNANKE.
431,"So I think there’s no doubt that the labor market is considerably better today than it was two years ago, there’s not any question about that.",CHAIRMAN BERNANKE.
432,"But it’s also the case that many indicators of the labor market remain quite weak, ranging from the number of long-term unemployed to the number of people who have part-time work who would like full-time work.",CHAIRMAN BERNANKE.
433,"Wage growth obviously is very weak, and I could go on.",CHAIRMAN BERNANKE.
434,"So, it may be that the labor market is even a bit weaker than the current unemployment rate suggests, but I think that it is nevertheless the case that there has been improvement since the trough a couple of years ago.",CHAIRMAN BERNANKE.
435,"Mr. Chairman, Catherine Hollander from National Journal.",CATHERINE HOLLANDER.
436,"How concerned are you that markets will have to tank in order to get lawmakers to reach a deal on the fiscal cliff, and what do you make of their recent complacency?",CATHERINE HOLLANDER.
437,Is there a Wall Street–Washington disconnect?,CATHERINE HOLLANDER.
438,Interesting question.,CHAIRMAN BERNANKE.
439,"Well, I certainly hope that markets won’t have to tank.",CHAIRMAN BERNANKE.
440,"I don’t—we want to have confidence, not just in markets but in businesses and households as well, and the best way the fiscal policymakers can achieve that is by coming to a solution as quickly as possible.",CHAIRMAN BERNANKE.
441,"Markets have obviously already responded to some extent, up and down; you can see from day to day how they respond to news about the negotiations.",CHAIRMAN BERNANKE.
442,"But on the other hand, it’s also true, if you look at the experience, I think the very informative experience of the debt limit debate in August of 2011, that both confidence and markets remain pretty sanguine up to pretty close to the point where it looked like there was actually a chance the debt limit would not be raised.",CHAIRMAN BERNANKE.
443,"And then, of course, there was a pretty sharp shock, particularly to confidence, about the time of the, you know, of the final debates.",CHAIRMAN BERNANKE.
444,So it’s not unusual to see markets being complacent.,CHAIRMAN BERNANKE.
445,"Of course, there’s from a market point of view, there are sort of risks in both directions.",CHAIRMAN BERNANKE.
446,"Obviously, things go badly, but perhaps if things go especially well, that would be good news, and maybe right now markets are sort of taking an average of those two possibilities.",CHAIRMAN BERNANKE.
447,"But again, just to reiterate, I don’t think any policymaker, including the Fed, should be responding to markets.",CHAIRMAN BERNANKE.
448,"What we should be doing is making policy, you know, based on the fundamentals and doing what’s best for the economy and I hope that fiscal policymakers will follow that injunction as well.",CHAIRMAN BERNANKE.
449,"Mr. Chairman, Steve Beckner of Market News International.",STEVE BECKNER.
450,"With the federal government borrowing roughly $1 trillion a year and now with the Fed on pace to buy roughly a trillion dollars a year in bonds, are you concerned about a public, and possibly global, perception that the Fed is accommodating not just growth but accommodating federal borrowing needs, and are you concerned about what this might do to the Fed’s credibility, and the  credibility of U.S. finances in general, and the credibility of the dollar as the world’s leading currency?",STEVE BECKNER.
451,"Well, first of all, just a couple of facts.",CHAIRMAN BERNANKE.
452,"The—we’re buying Treasuries and mortgage-backed securities, about half and half, roughly.",CHAIRMAN BERNANKE.
453,"So we’re buying considerably less than the Treasury is issuing and, moreover, the share of outstanding Treasuries that the Federal Reserve owns is not all that different from what it was before the crisis, because while our holdings have increased, so has the—obviously the stock of Treasuries in public hands.",CHAIRMAN BERNANKE.
454,So it’s not quite evident that there has been such a radical shift there.,CHAIRMAN BERNANKE.
455,"You know, we’ve been increasing our balance sheet now for some time, and we’ve been very clear that this is a temporary measure.",CHAIRMAN BERNANKE.
456,It’s a way to provide additional accommodation to an economy which needs support.,CHAIRMAN BERNANKE.
457,"We’ve been equally clear that we will normalize the balance sheet, that we will reduce the size of our holdings and—whether by letting them run off or by selling assets in the future.",CHAIRMAN BERNANKE.
458,"So this is, again, only a temporary step.",CHAIRMAN BERNANKE.
459,It would be quite a different matter if we were buying these assets and holding them indefinitely.,CHAIRMAN BERNANKE.
460,That would be monetization.,CHAIRMAN BERNANKE.
461,We’re not doing that.,CHAIRMAN BERNANKE.
462,We are very clear about our intentions.,CHAIRMAN BERNANKE.
463,"And I think up until now, it seems our credibility has been quite good.",CHAIRMAN BERNANKE.
464,"There is not any sign either of current inflation or of any—there’s no strong evidence that there are any increases in inflation expectations for that matter, looking at financial markets, looking at surveys, looking at economic forecasts, and so on.",CHAIRMAN BERNANKE.
465,"So, this is one of the things that we have to look at.",CHAIRMAN BERNANKE.
466,"Remember, I talked earlier about the potential costs of a large balance sheet.",CHAIRMAN BERNANKE.
467,"We want to be sure that there’s no misunderstanding, that there’s no effect on inflation expectations from the size of our balance sheet.",CHAIRMAN BERNANKE.
468,"That’s one of the things we have to look at, but as to this point, there just really is no evidence that people are taking it that way.",CHAIRMAN BERNANKE.
469,"And I guess it’s worth pointing out—of course we’ve been very focused on the United States  here, but we’re not the only central bank that has increased the size of its balance sheet.",CHAIRMAN BERNANKE.
470,"The Japanese, the Europeans, the British have all done the same, and very much more or less to the same extent in terms of the fraction of GDP, and I think the sophisticated market players and the public understand that this is part of a collective need, a need to provide additional accommodation to weak economies and not an accommodation of fiscal policy.",CHAIRMAN BERNANKE.
471,"Last but not least, Greg Robb, MarketWatch.",GREG ROBB.
472,"There seems to be growing evidence that some of the MBS purchases, the impact of the MBS purchases, are that banks are holding on to some of the gains and not passing them on to the borrowers.",GREG ROBB.
473,Is there anything you can do about that and are you concerned about that?,GREG ROBB.
474,Thank you.,GREG ROBB.
475,"So the question is—just to restate your question—is about the spread between the mortgage rates that the public pays and the yields to mortgage-backed securities that banks may hold, and the question is, is that spread widening so that the full benefit of the reduction in MBS yields is not being passed through, that’s the question.",CHAIRMAN BERNANKE.
476,"Well, I have to make sure everybody heard it, so you could answer.",CHAIRMAN BERNANKE.
477,Our analysis suggests that it takes time—two points.,CHAIRMAN BERNANKE.
478,"The first point is that while we don’t expect a hundred percent pass-through of MBS yields to mortgage rates, our empirical and theoretical analysis—and we’ve had quite a bit of work done on this issue—suggests that over time, the great majority of the decline in MBS yields does get passed through to mortgage rates.",CHAIRMAN BERNANKE.
479,"So we do anticipate, over time, that the full benefit will, or most of the benefit will, be seen by retail customers.",CHAIRMAN BERNANKE.
480,"And indeed, we have seen already a pretty significant decline since September in retail mortgage rates.",CHAIRMAN BERNANKE.
481,But one thing that’s perhaps confusing this issue a little bit is that there are other things happening in the economy which are affecting those spreads.,CHAIRMAN BERNANKE.
482,"So, for example, there are capacity limitations, which are allowing banks to, you know, to charge higher yields, there’s extra costs like concerns about putback risk,  for example.",CHAIRMAN BERNANKE.
483,There’s higher g-fees.,CHAIRMAN BERNANKE.
484,"So there’s a number of things happening in the economy which will tend, all else equal, to raise that spread between mortgage rates and MBS yields, so that’s unfortunate.",CHAIRMAN BERNANKE.
485,"What we can try to do there, of course, is to try to encourage good policy, for example, on putbacks, that will reduce the perceived risk and cost to the banks of making mortgage loans.",CHAIRMAN BERNANKE.
486,"But again, you know, I think most of those things, like g-fees, for example, are not really in our control, but, again, taking all those issues as constant, it does seem to be the case that, over a period of time, not immediately, but over a period of time, most of the declines in MBS yields do find their way through to mortgage customers and thereby strengthen the housing market.",CHAIRMAN BERNANKE.
